gene	W8
ENSMUSG00000006215	1451
ENSMUSG00000006216	17
ENSMUSG00000006218	1265
ENSMUSG00000006219	885
ENSMUSG00000006221	2356
ENSMUSG00000006235	92
ENSMUSG00000006241	357
ENSMUSG00000006262	4095
ENSMUSG00000006269	0
ENSMUSG00000006270	0
ENSMUSG00000006273	6879
ENSMUSG00000006276	3411
ENSMUSG00000006281	2852
ENSMUSG00000006288	1831
ENSMUSG00000006289	2010
ENSMUSG00000006299	6832
ENSMUSG00000006301	8926
ENSMUSG00000006304	8163
ENSMUSG00000006307	5229
ENSMUSG00000006310	74
ENSMUSG00000006311	0
ENSMUSG00000006313	61
ENSMUSG00000006315	2031
ENSMUSG00000006333	17686
ENSMUSG00000006335	732
ENSMUSG00000006342	1244
ENSMUSG00000006344	476
ENSMUSG00000006345	2392
ENSMUSG00000006356	16256
ENSMUSG00000006360	5908
ENSMUSG00000006362	2854
ENSMUSG00000006369	1862
ENSMUSG00000006373	8258
ENSMUSG00000006378	109
ENSMUSG00000006386	1993
ENSMUSG00000006389	1
ENSMUSG00000006390	2812
ENSMUSG00000006392	1333
ENSMUSG00000006395	525
ENSMUSG00000006398	108
ENSMUSG00000006403	163
ENSMUSG00000006411	1389
ENSMUSG00000006412	2098
ENSMUSG00000006418	3499
ENSMUSG00000006423	3629
ENSMUSG00000006435	692
ENSMUSG00000006442	651
ENSMUSG00000006445	2501
ENSMUSG00000006456	1640
ENSMUSG00000006457	13875
ENSMUSG00000006462	21
ENSMUSG00000006463	1387
ENSMUSG00000006464	1222
ENSMUSG00000006469	0
ENSMUSG00000006471	850
ENSMUSG00000006476	4139
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	4202
ENSMUSG00000006498	11141
ENSMUSG00000006517	532
ENSMUSG00000006519	4579
ENSMUSG00000006522	15
ENSMUSG00000006526	1755
ENSMUSG00000006527	1603
ENSMUSG00000006529	155
ENSMUSG00000006538	14
ENSMUSG00000006542	269
ENSMUSG00000006546	1932
ENSMUSG00000006567	28
ENSMUSG00000006570	0
ENSMUSG00000006574	6
ENSMUSG00000006575	262
ENSMUSG00000006576	2024
ENSMUSG00000006585	185
ENSMUSG00000006586	83
ENSMUSG00000006587	44
ENSMUSG00000006589	1106
ENSMUSG00000006599	2010
ENSMUSG00000006611	1188
ENSMUSG00000006638	177
ENSMUSG00000006641	796
ENSMUSG00000006642	9
ENSMUSG00000006649	1
ENSMUSG00000006651	1469
ENSMUSG00000006673	4411
ENSMUSG00000006675	342
ENSMUSG00000006676	9874
ENSMUSG00000006678	472
ENSMUSG00000006699	19115
ENSMUSG00000006705	1159
ENSMUSG00000006711	21
ENSMUSG00000006715	1419
ENSMUSG00000006717	1945
ENSMUSG00000006720	237
ENSMUSG00000006724	852
ENSMUSG00000006728	6681
ENSMUSG00000006731	4505
ENSMUSG00000006732	2012
ENSMUSG00000006736	4561
ENSMUSG00000006740	12021
ENSMUSG00000006763	549
ENSMUSG00000006764	2
ENSMUSG00000006777	1
ENSMUSG00000006782	3127
ENSMUSG00000006784	246
ENSMUSG00000006800	12136
ENSMUSG00000006818	7099
ENSMUSG00000006850	412
ENSMUSG00000006906	1781
ENSMUSG00000006920	4440
ENSMUSG00000006930	3041
ENSMUSG00000006931	2191
ENSMUSG00000006932	23674
ENSMUSG00000006941	1816
ENSMUSG00000006948	0
ENSMUSG00000006958	227
ENSMUSG00000006998	8696
ENSMUSG00000007021	22
ENSMUSG00000007029	4290
ENSMUSG00000007030	354
ENSMUSG00000007033	206
ENSMUSG00000007034	1151
ENSMUSG00000007035	97
ENSMUSG00000007036	5576
ENSMUSG00000007038	3113
ENSMUSG00000007039	3781
ENSMUSG00000007041	7234
ENSMUSG00000007050	449
ENSMUSG00000007080	82
ENSMUSG00000007097	12799
ENSMUSG00000007107	3
ENSMUSG00000007122	8377
ENSMUSG00000007207	141
ENSMUSG00000007209	0
ENSMUSG00000007216	212
ENSMUSG00000007279	922
ENSMUSG00000007338	1725
ENSMUSG00000007379	247
ENSMUSG00000007411	4065
ENSMUSG00000007415	6221
ENSMUSG00000007440	1
ENSMUSG00000007457	0
ENSMUSG00000007458	8808
ENSMUSG00000007476	860
ENSMUSG00000007480	12
ENSMUSG00000007564	11848
ENSMUSG00000007570	1008
ENSMUSG00000007589	1717
ENSMUSG00000007591	103
ENSMUSG00000007594	25
ENSMUSG00000007603	2529
ENSMUSG00000007610	955
ENSMUSG00000007613	5616
ENSMUSG00000007617	885
ENSMUSG00000007646	159
ENSMUSG00000007653	0
ENSMUSG00000007655	5714
ENSMUSG00000007656	3487
ENSMUSG00000007659	3669
ENSMUSG00000007670	5459
ENSMUSG00000007682	1316
ENSMUSG00000007721	1709
ENSMUSG00000007739	6792
ENSMUSG00000007777	1042
ENSMUSG00000007783	659
ENSMUSG00000007805	36
ENSMUSG00000007812	2445
ENSMUSG00000007815	21166
ENSMUSG00000007817	12998
ENSMUSG00000007827	687
ENSMUSG00000007833	1572
ENSMUSG00000007836	5166
ENSMUSG00000007837	1697
ENSMUSG00000007850	23863
ENSMUSG00000007867	1039
ENSMUSG00000007872	8642
ENSMUSG00000007877	7874
ENSMUSG00000007880	7756
ENSMUSG00000007888	23
ENSMUSG00000007891	32982
ENSMUSG00000007892	11196
ENSMUSG00000007907	0
ENSMUSG00000007908	3481
ENSMUSG00000007944	2
ENSMUSG00000007946	0
ENSMUSG00000007950	1606
ENSMUSG00000007987	1110
ENSMUSG00000007989	946
ENSMUSG00000008028	28
ENSMUSG00000008035	7259
ENSMUSG00000008036	2550
ENSMUSG00000008090	1321
ENSMUSG00000008129	24
ENSMUSG00000008136	445
ENSMUSG00000008140	4162
ENSMUSG00000008153	675
ENSMUSG00000008167	1401
ENSMUSG00000008193	391
ENSMUSG00000008200	4472
ENSMUSG00000008206	2021
ENSMUSG00000008226	1236
ENSMUSG00000008301	1600
ENSMUSG00000008305	2220
ENSMUSG00000008307	109
ENSMUSG00000008318	200
ENSMUSG00000008333	1417
ENSMUSG00000008348	7720
ENSMUSG00000008373	1991
ENSMUSG00000008384	1787
ENSMUSG00000008393	4278
ENSMUSG00000008398	2216
ENSMUSG00000008429	3747
ENSMUSG00000008435	1753
ENSMUSG00000008438	1
ENSMUSG00000008450	769
ENSMUSG00000008461	12
ENSMUSG00000008475	8181
ENSMUSG00000008482	1
ENSMUSG00000008489	6
ENSMUSG00000008496	231
ENSMUSG00000008540	10888
ENSMUSG00000008575	6111
ENSMUSG00000008590	0
ENSMUSG00000008601	2925
ENSMUSG00000008604	5968
ENSMUSG00000008658	808
ENSMUSG00000008668	8158
ENSMUSG00000008682	29472
ENSMUSG00000008683	6104
ENSMUSG00000008690	10278
ENSMUSG00000008730	8641
ENSMUSG00000008734	1017
ENSMUSG00000008763	4099
ENSMUSG00000008789	0
ENSMUSG00000008813	2
ENSMUSG00000008822	934
ENSMUSG00000008843	0
ENSMUSG00000008845	1083
ENSMUSG00000008855	4038
ENSMUSG00000008859	3393
ENSMUSG00000008874	0
ENSMUSG00000008892	5386
ENSMUSG00000008932	2
ENSMUSG00000008958	2194
ENSMUSG00000008976	3416
ENSMUSG00000008999	403
ENSMUSG00000009013	5735
ENSMUSG00000009030	3022
ENSMUSG00000009035	6457
ENSMUSG00000009047	0
ENSMUSG00000009070	1
ENSMUSG00000009073	6353
ENSMUSG00000009075	194
ENSMUSG00000009076	782
ENSMUSG00000009079	14006
ENSMUSG00000009090	5245
ENSMUSG00000009092	3922
ENSMUSG00000009093	5
ENSMUSG00000009097	638
ENSMUSG00000009108	13
ENSMUSG00000009112	2813
ENSMUSG00000009114	38
ENSMUSG00000009115	1
ENSMUSG00000009145	419
ENSMUSG00000009185	236
ENSMUSG00000009207	1068
ENSMUSG00000009210	139
ENSMUSG00000009214	5
ENSMUSG00000009216	2
ENSMUSG00000009246	6
ENSMUSG00000009248	1
ENSMUSG00000009281	1109
ENSMUSG00000009291	11157
ENSMUSG00000009292	146
ENSMUSG00000009293	2542
ENSMUSG00000009350	63
ENSMUSG00000009356	28
ENSMUSG00000009376	2827
ENSMUSG00000009378	352
ENSMUSG00000009394	2043
ENSMUSG00000009406	948
ENSMUSG00000009418	2232
ENSMUSG00000009470	6278
ENSMUSG00000009471	70
ENSMUSG00000009487	12
ENSMUSG00000009535	1453
ENSMUSG00000009545	304
ENSMUSG00000009549	3428
ENSMUSG00000009551	0
ENSMUSG00000009555	3139
ENSMUSG00000009563	1170
ENSMUSG00000009566	2140
ENSMUSG00000009569	3030
ENSMUSG00000009575	6443
ENSMUSG00000009580	0
ENSMUSG00000009585	6714
ENSMUSG00000009588	0
ENSMUSG00000009596	0
ENSMUSG00000009614	1251
ENSMUSG00000009621	1648
ENSMUSG00000009628	5
ENSMUSG00000009630	4014
ENSMUSG00000009633	1130
ENSMUSG00000009640	733
ENSMUSG00000009646	0
ENSMUSG00000009647	988
ENSMUSG00000009654	1
ENSMUSG00000009670	1896
ENSMUSG00000009681	5543
ENSMUSG00000009687	1650
ENSMUSG00000009731	96
ENSMUSG00000009733	1135
ENSMUSG00000009734	1
ENSMUSG00000009739	2298
ENSMUSG00000009741	8533
ENSMUSG00000009772	987
ENSMUSG00000009828	2115
ENSMUSG00000009863	5653
ENSMUSG00000009876	77
ENSMUSG00000009894	2843
ENSMUSG00000009900	0
ENSMUSG00000009905	2595
ENSMUSG00000009907	4635
ENSMUSG00000009927	9266
ENSMUSG00000009941	2
ENSMUSG00000009995	3915
ENSMUSG00000010021	146
ENSMUSG00000010025	5051
ENSMUSG00000010044	130
ENSMUSG00000010045	2325
ENSMUSG00000010047	1114
ENSMUSG00000010048	1103
ENSMUSG00000010051	416
ENSMUSG00000010054	2243
ENSMUSG00000010057	1150
ENSMUSG00000010064	3847
ENSMUSG00000010066	1546
ENSMUSG00000010067	2551
ENSMUSG00000010080	3911
ENSMUSG00000010086	99
ENSMUSG00000010095	9967
ENSMUSG00000010097	11422
ENSMUSG00000010110	5437
ENSMUSG00000010122	136
ENSMUSG00000010136	24
ENSMUSG00000010142	117
ENSMUSG00000010154	631
ENSMUSG00000010175	237
ENSMUSG00000010205	0
ENSMUSG00000010277	17921
ENSMUSG00000010290	1865
ENSMUSG00000010307	1188
ENSMUSG00000010311	12
ENSMUSG00000010342	21
ENSMUSG00000010358	1443
ENSMUSG00000010362	954
ENSMUSG00000010376	3234
ENSMUSG00000010392	3047
ENSMUSG00000010406	1592
ENSMUSG00000010435	0
ENSMUSG00000010453	5291
ENSMUSG00000010461	496
ENSMUSG00000010476	688
ENSMUSG00000010492	263
ENSMUSG00000010505	31
ENSMUSG00000010517	2689
ENSMUSG00000010529	11
ENSMUSG00000010538	97
ENSMUSG00000010554	1650
ENSMUSG00000010592	0
ENSMUSG00000010601	0
ENSMUSG00000010607	502
ENSMUSG00000010608	9954
ENSMUSG00000010609	1240
ENSMUSG00000010651	165
ENSMUSG00000010660	800
ENSMUSG00000010663	4246
ENSMUSG00000010721	1920
ENSMUSG00000010751	192
ENSMUSG00000010755	1803
ENSMUSG00000010760	41
ENSMUSG00000010796	1
ENSMUSG00000010797	5
ENSMUSG00000010803	0
ENSMUSG00000010825	190
ENSMUSG00000010830	1137
ENSMUSG00000010841	0
ENSMUSG00000010911	1141
ENSMUSG00000010914	2585
ENSMUSG00000010936	2033
ENSMUSG00000011008	358
ENSMUSG00000011034	10
ENSMUSG00000011096	2658
ENSMUSG00000011114	5623
ENSMUSG00000011118	4
ENSMUSG00000011148	5408
ENSMUSG00000011154	110
ENSMUSG00000011158	3519
ENSMUSG00000011171	265
ENSMUSG00000011179	6690
ENSMUSG00000011254	344
ENSMUSG00000011256	972
ENSMUSG00000011257	3841
ENSMUSG00000011263	1660
ENSMUSG00000011267	213
ENSMUSG00000011305	448
ENSMUSG00000011306	1863
ENSMUSG00000011349	0
ENSMUSG00000011350	0
ENSMUSG00000011382	1683
ENSMUSG00000011427	1298
ENSMUSG00000011463	0
ENSMUSG00000011486	0
ENSMUSG00000011589	4
ENSMUSG00000011632	10
ENSMUSG00000011658	1243
ENSMUSG00000011751	1509
ENSMUSG00000011752	2364
ENSMUSG00000011831	2971
ENSMUSG00000011832	2695
ENSMUSG00000011837	1145
ENSMUSG00000011877	3589
ENSMUSG00000011884	4246
ENSMUSG00000011958	4462
ENSMUSG00000011960	3103
ENSMUSG00000012017	1192
ENSMUSG00000012042	3
ENSMUSG00000012076	1692
ENSMUSG00000012114	3283
ENSMUSG00000012117	2122
ENSMUSG00000012123	19
ENSMUSG00000012126	609
ENSMUSG00000012187	71
ENSMUSG00000012211	3
ENSMUSG00000012282	0
ENSMUSG00000012296	1409
ENSMUSG00000012350	4129
ENSMUSG00000012396	41
ENSMUSG00000012405	7135
ENSMUSG00000012422	1898
ENSMUSG00000012428	4121
ENSMUSG00000012429	940
ENSMUSG00000012443	124
ENSMUSG00000012483	390
ENSMUSG00000012519	235
ENSMUSG00000012520	5
ENSMUSG00000012535	4708
ENSMUSG00000012609	1086
ENSMUSG00000012640	2550
ENSMUSG00000012705	651
ENSMUSG00000012777	0
ENSMUSG00000012819	62
ENSMUSG00000012848	10768
ENSMUSG00000012889	249
ENSMUSG00000013033	4001
ENSMUSG00000013076	5600
ENSMUSG00000013083	0
ENSMUSG00000013089	1246
ENSMUSG00000013091	0
ENSMUSG00000013150	738
ENSMUSG00000013155	276
ENSMUSG00000013158	0
ENSMUSG00000013160	6539
ENSMUSG00000013236	3358
ENSMUSG00000013275	6406
ENSMUSG00000013338	2
ENSMUSG00000013353	0
ENSMUSG00000013367	55
ENSMUSG00000013415	276
ENSMUSG00000013418	10
ENSMUSG00000013419	2929
ENSMUSG00000013465	3495
ENSMUSG00000013483	7
ENSMUSG00000013495	1496
ENSMUSG00000013523	1624
ENSMUSG00000013539	947
ENSMUSG00000013562	0
ENSMUSG00000013584	223
ENSMUSG00000013593	9591
ENSMUSG00000013611	1900
ENSMUSG00000013622	3685
ENSMUSG00000013629	1656
ENSMUSG00000013643	0
ENSMUSG00000013646	1520
ENSMUSG00000013653	0
ENSMUSG00000013662	5255
ENSMUSG00000013663	5002
ENSMUSG00000013668	0
ENSMUSG00000013698	10534
ENSMUSG00000013701	1978
ENSMUSG00000013707	171
ENSMUSG00000013736	1474
ENSMUSG00000013766	293
ENSMUSG00000013787	6762
ENSMUSG00000013822	1798
ENSMUSG00000013833	2349
ENSMUSG00000013846	2222
ENSMUSG00000013858	5656
ENSMUSG00000013878	1350
ENSMUSG00000013921	281
ENSMUSG00000013928	4
ENSMUSG00000013936	78
ENSMUSG00000013973	1886
ENSMUSG00000013974	44
ENSMUSG00000013997	2661
ENSMUSG00000014030	4
ENSMUSG00000014039	614
ENSMUSG00000014074	1894
ENSMUSG00000014075	477
ENSMUSG00000014077	10338
ENSMUSG00000014104	0
ENSMUSG00000014158	5494
ENSMUSG00000014164	710
ENSMUSG00000014177	3057
ENSMUSG00000014195	7636
ENSMUSG00000014198	31
ENSMUSG00000014226	5150
ENSMUSG00000014232	670
ENSMUSG00000014243	162
ENSMUSG00000014245	720
ENSMUSG00000014294	1722
ENSMUSG00000014301	756
ENSMUSG00000014303	1537
ENSMUSG00000014313	8481
ENSMUSG00000014329	1462
ENSMUSG00000014349	6193
ENSMUSG00000014351	0
ENSMUSG00000014353	3909
ENSMUSG00000014355	4278
ENSMUSG00000014361	1120
ENSMUSG00000014402	4060
ENSMUSG00000014418	2260
ENSMUSG00000014426	2103
ENSMUSG00000014444	16644
ENSMUSG00000014453	361
ENSMUSG00000014470	1622
ENSMUSG00000014496	3048
ENSMUSG00000014498	4820
ENSMUSG00000014503	38
ENSMUSG00000014504	2290
ENSMUSG00000014529	2
ENSMUSG00000014542	0
ENSMUSG00000014543	7
ENSMUSG00000014547	2926
ENSMUSG00000014550	1752
ENSMUSG00000014551	1049
ENSMUSG00000014554	1562
ENSMUSG00000014592	498
ENSMUSG00000014599	1916
ENSMUSG00000014601	2418
ENSMUSG00000014602	1770
ENSMUSG00000014603	0
ENSMUSG00000014606	5844
ENSMUSG00000014609	179
ENSMUSG00000014633	499
ENSMUSG00000014668	1791
ENSMUSG00000014686	11
ENSMUSG00000014704	50
ENSMUSG00000014725	4
ENSMUSG00000014747	3
ENSMUSG00000014748	6032
ENSMUSG00000014763	2948
ENSMUSG00000014767	1389
ENSMUSG00000014769	5761
ENSMUSG00000014771	649
ENSMUSG00000014773	1132
ENSMUSG00000014776	926
ENSMUSG00000014778	1787
ENSMUSG00000014782	10
ENSMUSG00000014786	167
ENSMUSG00000014791	4244
ENSMUSG00000014813	826
ENSMUSG00000014837	672
ENSMUSG00000014846	1497
ENSMUSG00000014850	808
ENSMUSG00000014852	96
ENSMUSG00000014856	1470
ENSMUSG00000014859	2480
ENSMUSG00000014867	13741
ENSMUSG00000014873	1244
ENSMUSG00000014905	13140
ENSMUSG00000014907	788
ENSMUSG00000014932	3099
ENSMUSG00000014956	14979
ENSMUSG00000014959	7019
ENSMUSG00000014980	1003
ENSMUSG00000015001	0
ENSMUSG00000015002	4875
ENSMUSG00000015013	2280
ENSMUSG00000015016	1471
ENSMUSG00000015023	1750
ENSMUSG00000015027	15011
ENSMUSG00000015053	735
ENSMUSG00000015083	39
ENSMUSG00000015085	1334
ENSMUSG00000015087	3558
ENSMUSG00000015090	599
ENSMUSG00000015092	7308
ENSMUSG00000015093	3686
ENSMUSG00000015094	3885
ENSMUSG00000015095	4529
ENSMUSG00000015112	1614
ENSMUSG00000015120	6217
ENSMUSG00000015126	801
ENSMUSG00000015127	884
ENSMUSG00000015133	3031
ENSMUSG00000015134	3744
ENSMUSG00000015143	6046
ENSMUSG00000015149	4952
ENSMUSG00000015165	13515
ENSMUSG00000015176	2727
ENSMUSG00000015189	2394
ENSMUSG00000015202	1050
ENSMUSG00000015214	2295
ENSMUSG00000015217	2075
ENSMUSG00000015222	648
ENSMUSG00000015224	1111
ENSMUSG00000015242	0
ENSMUSG00000015243	6425
ENSMUSG00000015247	1415
ENSMUSG00000015289	762
ENSMUSG00000015290	2928
ENSMUSG00000015291	9714
ENSMUSG00000015305	13113
ENSMUSG00000015312	779
ENSMUSG00000015314	50
ENSMUSG00000015316	4
ENSMUSG00000015335	783
ENSMUSG00000015337	691
ENSMUSG00000015340	1771
ENSMUSG00000015341	2973
ENSMUSG00000015342	808
ENSMUSG00000015354	615
ENSMUSG00000015355	332
ENSMUSG00000015357	2482
ENSMUSG00000015363	3596
ENSMUSG00000015365	0
ENSMUSG00000015377	1498
ENSMUSG00000015396	682
ENSMUSG00000015401	7
ENSMUSG00000015405	24
ENSMUSG00000015437	5
ENSMUSG00000015441	0
ENSMUSG00000015443	0
ENSMUSG00000015451	73
ENSMUSG00000015452	33230
ENSMUSG00000015461	2726
ENSMUSG00000015467	73
ENSMUSG00000015468	1242
ENSMUSG00000015474	279
ENSMUSG00000015476	642
ENSMUSG00000015478	3673
ENSMUSG00000015484	57
ENSMUSG00000015488	4837
ENSMUSG00000015501	2379
ENSMUSG00000015519	0
ENSMUSG00000015522	4075
ENSMUSG00000015533	42
ENSMUSG00000015536	1429
ENSMUSG00000015542	1034
ENSMUSG00000015568	17321
ENSMUSG00000015575	5264
ENSMUSG00000015579	6
ENSMUSG00000015597	2156
ENSMUSG00000015599	52
ENSMUSG00000015605	2373
ENSMUSG00000015619	1555
ENSMUSG00000015627	4
ENSMUSG00000015647	16660
ENSMUSG00000015652	22
ENSMUSG00000015653	222
ENSMUSG00000015656	61706
ENSMUSG00000015659	616
ENSMUSG00000015665	0
ENSMUSG00000015668	1512
ENSMUSG00000015671	4855
ENSMUSG00000015672	1192
ENSMUSG00000015697	2981
ENSMUSG00000015702	1566
ENSMUSG00000015709	587
ENSMUSG00000015711	1858
ENSMUSG00000015714	13801
ENSMUSG00000015721	1
ENSMUSG00000015733	7290
ENSMUSG00000015745	1019
ENSMUSG00000015747	1036
ENSMUSG00000015748	1810
ENSMUSG00000015749	5833
ENSMUSG00000015750	2111
ENSMUSG00000015755	6051
ENSMUSG00000015757	2099
ENSMUSG00000015759	2876
ENSMUSG00000015766	1240
ENSMUSG00000015776	3664
ENSMUSG00000015787	0
ENSMUSG00000015790	2100
ENSMUSG00000015804	2300
ENSMUSG00000015806	3491
ENSMUSG00000015812	77
ENSMUSG00000015829	49
ENSMUSG00000015837	31575
ENSMUSG00000015839	15830
ENSMUSG00000015843	209
ENSMUSG00000015846	4575
ENSMUSG00000015850	339
ENSMUSG00000015852	971
ENSMUSG00000015854	1
ENSMUSG00000015869	2706
ENSMUSG00000015879	2
ENSMUSG00000015880	42
ENSMUSG00000015882	1007
ENSMUSG00000015889	2908
ENSMUSG00000015890	1555
ENSMUSG00000015932	19395
ENSMUSG00000015937	5411
ENSMUSG00000015942	739
ENSMUSG00000015943	532
ENSMUSG00000015944	2953
ENSMUSG00000015947	142
ENSMUSG00000015950	872
ENSMUSG00000015957	128
ENSMUSG00000015961	5168
ENSMUSG00000015962	15
ENSMUSG00000015966	2292
ENSMUSG00000015968	1560
ENSMUSG00000015970	15474
ENSMUSG00000015971	2460
ENSMUSG00000015980	551
ENSMUSG00000015981	52
ENSMUSG00000015994	3435
ENSMUSG00000016018	2633
ENSMUSG00000016024	1445
ENSMUSG00000016028	10568
ENSMUSG00000016087	736
ENSMUSG00000016128	4114
ENSMUSG00000016150	7
ENSMUSG00000016179	1106
ENSMUSG00000016181	772
ENSMUSG00000016194	1391
ENSMUSG00000016200	73
ENSMUSG00000016206	578
ENSMUSG00000016239	1124
ENSMUSG00000016252	2706
ENSMUSG00000016253	2106
ENSMUSG00000016255	105
ENSMUSG00000016256	6004
ENSMUSG00000016257	2396
ENSMUSG00000016262	351
ENSMUSG00000016283	366
ENSMUSG00000016308	1770
ENSMUSG00000016319	11895
ENSMUSG00000016327	56
ENSMUSG00000016344	2340
ENSMUSG00000016346	57
ENSMUSG00000016349	3669
ENSMUSG00000016356	382
ENSMUSG00000016382	13260
ENSMUSG00000016386	255
ENSMUSG00000016409	1244
ENSMUSG00000016427	3621
ENSMUSG00000016458	3
ENSMUSG00000016477	819
ENSMUSG00000016481	4481
ENSMUSG00000016487	1835
ENSMUSG00000016493	432
ENSMUSG00000016494	7656
ENSMUSG00000016495	1700
ENSMUSG00000016496	383
ENSMUSG00000016498	1
ENSMUSG00000016503	1572
ENSMUSG00000016510	903
ENSMUSG00000016520	1841
ENSMUSG00000016524	0
ENSMUSG00000016526	207
ENSMUSG00000016528	6602
ENSMUSG00000016529	8
ENSMUSG00000016534	22167
ENSMUSG00000016541	6654
ENSMUSG00000016552	1208
ENSMUSG00000016554	4532
ENSMUSG00000016559	28497
ENSMUSG00000016619	2656
ENSMUSG00000016624	183
ENSMUSG00000016626	0
ENSMUSG00000016637	788
ENSMUSG00000016664	7411
ENSMUSG00000016756	287
ENSMUSG00000016757	1058
ENSMUSG00000016758	295
ENSMUSG00000016763	69
ENSMUSG00000016831	4448
ENSMUSG00000016833	759
ENSMUSG00000016918	910
ENSMUSG00000016921	12853
ENSMUSG00000016933	8207
ENSMUSG00000016940	1824
ENSMUSG00000016942	30
ENSMUSG00000016946	1144
ENSMUSG00000016982	0
ENSMUSG00000016984	553
ENSMUSG00000016995	467
ENSMUSG00000016998	0
ENSMUSG00000017000	0
ENSMUSG00000017002	32
ENSMUSG00000017003	0
ENSMUSG00000017004	0
ENSMUSG00000017007	38
ENSMUSG00000017009	13972
ENSMUSG00000017049	0
ENSMUSG00000017057	4445
ENSMUSG00000017064	0
ENSMUSG00000017119	9376
ENSMUSG00000017132	3266
ENSMUSG00000017144	1303
ENSMUSG00000017146	129
ENSMUSG00000017165	0
ENSMUSG00000017167	510
ENSMUSG00000017176	2002
ENSMUSG00000017188	1479
ENSMUSG00000017195	6
ENSMUSG00000017204	4
ENSMUSG00000017210	3451
ENSMUSG00000017211	0
ENSMUSG00000017221	4583
ENSMUSG00000017264	2572
ENSMUSG00000017286	3024
ENSMUSG00000017288	2045
ENSMUSG00000017291	5942
ENSMUSG00000017299	1220
ENSMUSG00000017300	20899
ENSMUSG00000017307	746
ENSMUSG00000017309	2200
ENSMUSG00000017310	0
ENSMUSG00000017311	0
ENSMUSG00000017314	1967
ENSMUSG00000017316	0
ENSMUSG00000017344	325
ENSMUSG00000017376	2430
ENSMUSG00000017386	1739
ENSMUSG00000017390	184
ENSMUSG00000017400	131
ENSMUSG00000017404	14280
ENSMUSG00000017405	690
ENSMUSG00000017412	227
ENSMUSG00000017417	162
ENSMUSG00000017418	3328
ENSMUSG00000017421	8405
ENSMUSG00000017428	4312
ENSMUSG00000017446	1679
ENSMUSG00000017453	14
ENSMUSG00000017466	15593
ENSMUSG00000017478	3375
ENSMUSG00000017485	6541
ENSMUSG00000017491	305
ENSMUSG00000017493	4483
ENSMUSG00000017499	65
ENSMUSG00000017548	3189
ENSMUSG00000017550	209
ENSMUSG00000017561	1477
ENSMUSG00000017588	0
ENSMUSG00000017607	150
ENSMUSG00000017615	5683
ENSMUSG00000017631	2647
ENSMUSG00000017639	3396
ENSMUSG00000017652	1783
ENSMUSG00000017664	1818
ENSMUSG00000017667	439
ENSMUSG00000017670	4722
ENSMUSG00000017677	4398
ENSMUSG00000017679	1829
ENSMUSG00000017686	3071
ENSMUSG00000017688	0
ENSMUSG00000017692	1150
ENSMUSG00000017697	121
ENSMUSG00000017707	28261
ENSMUSG00000017713	692
ENSMUSG00000017715	2746
ENSMUSG00000017716	70
ENSMUSG00000017718	264
ENSMUSG00000017720	0
ENSMUSG00000017721	3207
ENSMUSG00000017723	4912
ENSMUSG00000017724	89
ENSMUSG00000017733	0
ENSMUSG00000017734	626
ENSMUSG00000017737	415
ENSMUSG00000017740	754
ENSMUSG00000017747	1804
ENSMUSG00000017754	3772
ENSMUSG00000017756	4709
ENSMUSG00000017760	17314
ENSMUSG00000017764	716
ENSMUSG00000017765	3799
ENSMUSG00000017767	6
ENSMUSG00000017774	9562
ENSMUSG00000017776	7282
ENSMUSG00000017778	5241
ENSMUSG00000017781	6882
ENSMUSG00000017801	1539
ENSMUSG00000017802	3613
ENSMUSG00000017817	2052
ENSMUSG00000017830	313
ENSMUSG00000017831	4398
ENSMUSG00000017832	0
ENSMUSG00000017837	1771
ENSMUSG00000017843	6571
ENSMUSG00000017858	2450
ENSMUSG00000017861	129
ENSMUSG00000017868	1
ENSMUSG00000017897	2912
ENSMUSG00000017922	0
ENSMUSG00000017929	1380
ENSMUSG00000017943	50
ENSMUSG00000017950	0
ENSMUSG00000017969	118
ENSMUSG00000017978	2649
ENSMUSG00000017999	2180
ENSMUSG00000018001	2299
ENSMUSG00000018008	1538
ENSMUSG00000018012	292
ENSMUSG00000018040	3144
ENSMUSG00000018042	16062
ENSMUSG00000018068	2053
ENSMUSG00000018076	2164
ENSMUSG00000018102	3002
ENSMUSG00000018126	14
ENSMUSG00000018143	3743
ENSMUSG00000018160	2957
ENSMUSG00000018166	9462
ENSMUSG00000018167	1611
ENSMUSG00000018168	356
ENSMUSG00000018169	434
ENSMUSG00000018171	6353
ENSMUSG00000018189	1015
ENSMUSG00000018196	1465
ENSMUSG00000018199	2932
ENSMUSG00000018209	3586
ENSMUSG00000018211	0
ENSMUSG00000018217	9101
ENSMUSG00000018238	27
ENSMUSG00000018239	410
ENSMUSG00000018259	0
ENSMUSG00000018263	48
ENSMUSG00000018286	4209
ENSMUSG00000018287	2995
ENSMUSG00000018293	9643
ENSMUSG00000018322	3164
ENSMUSG00000018326	11461
ENSMUSG00000018334	1167
ENSMUSG00000018339	10787
ENSMUSG00000018340	16565
ENSMUSG00000018341	8
ENSMUSG00000018347	967
ENSMUSG00000018362	1291
ENSMUSG00000018363	3572
ENSMUSG00000018372	934
ENSMUSG00000018377	5820
ENSMUSG00000018378	3647
ENSMUSG00000018379	14319
