gene	W5
ENSMUSG00000006219	718
ENSMUSG00000006221	16255
ENSMUSG00000006235	77
ENSMUSG00000006241	254
ENSMUSG00000006262	3263
ENSMUSG00000006269	517
ENSMUSG00000006270	0
ENSMUSG00000006273	5149
ENSMUSG00000006276	3202
ENSMUSG00000006281	2288
ENSMUSG00000006288	1229
ENSMUSG00000006289	1840
ENSMUSG00000006299	5210
ENSMUSG00000006301	6956
ENSMUSG00000006304	6510
ENSMUSG00000006307	4038
ENSMUSG00000006310	34
ENSMUSG00000006311	0
ENSMUSG00000006313	18
ENSMUSG00000006315	2373
ENSMUSG00000006333	14947
ENSMUSG00000006335	583
ENSMUSG00000006342	732
ENSMUSG00000006344	407
ENSMUSG00000006345	1420
ENSMUSG00000006356	10267
ENSMUSG00000006360	4430
ENSMUSG00000006362	2225
ENSMUSG00000006369	1210
ENSMUSG00000006373	5949
ENSMUSG00000006378	112
ENSMUSG00000006386	2031
ENSMUSG00000006389	4
ENSMUSG00000006390	2003
ENSMUSG00000006392	1151
ENSMUSG00000006395	373
ENSMUSG00000006398	121
ENSMUSG00000006403	79
ENSMUSG00000006411	979
ENSMUSG00000006412	2202
ENSMUSG00000006418	2640
ENSMUSG00000006423	2573
ENSMUSG00000006435	3336
ENSMUSG00000006442	745
ENSMUSG00000006445	898
ENSMUSG00000006456	949
ENSMUSG00000006457	69969
ENSMUSG00000006462	42
ENSMUSG00000006463	754
ENSMUSG00000006464	652
ENSMUSG00000006469	0
ENSMUSG00000006471	666
ENSMUSG00000006476	2652
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	4441
ENSMUSG00000006498	7216
ENSMUSG00000006517	525
ENSMUSG00000006519	2454
ENSMUSG00000006522	14
ENSMUSG00000006526	1311
ENSMUSG00000006527	1354
ENSMUSG00000006529	46
ENSMUSG00000006538	4
ENSMUSG00000006542	1788
ENSMUSG00000006546	24
ENSMUSG00000006567	336
ENSMUSG00000006570	0
ENSMUSG00000006574	3
ENSMUSG00000006575	213
ENSMUSG00000006576	1145
ENSMUSG00000006585	136
ENSMUSG00000006586	163
ENSMUSG00000006587	169
ENSMUSG00000006589	1008
ENSMUSG00000006599	1715
ENSMUSG00000006611	1238
ENSMUSG00000006638	184
ENSMUSG00000006641	706
ENSMUSG00000006642	10
ENSMUSG00000006649	0
ENSMUSG00000006651	905
ENSMUSG00000006673	4051
ENSMUSG00000006675	327
ENSMUSG00000006676	9746
ENSMUSG00000006678	336
ENSMUSG00000006699	14885
ENSMUSG00000006705	896
ENSMUSG00000006711	27
ENSMUSG00000006715	979
ENSMUSG00000006717	2504
ENSMUSG00000006720	140
ENSMUSG00000006724	573
ENSMUSG00000006728	4422
ENSMUSG00000006731	2961
ENSMUSG00000006732	1723
ENSMUSG00000006736	3385
ENSMUSG00000006740	10446
ENSMUSG00000006763	390
ENSMUSG00000006764	7
ENSMUSG00000006777	581
ENSMUSG00000006782	2582
ENSMUSG00000006784	360
ENSMUSG00000006800	8652
ENSMUSG00000006818	11033
ENSMUSG00000006850	444
ENSMUSG00000006906	1227
ENSMUSG00000006920	3460
ENSMUSG00000006930	1278
ENSMUSG00000006931	1566
ENSMUSG00000006932	21048
ENSMUSG00000006941	1511
ENSMUSG00000006948	0
ENSMUSG00000006958	283
ENSMUSG00000006998	10487
ENSMUSG00000007021	15
ENSMUSG00000007029	3400
ENSMUSG00000007030	621
ENSMUSG00000007033	974
ENSMUSG00000007034	1749
ENSMUSG00000007035	119
ENSMUSG00000007036	4599
ENSMUSG00000007038	2101
ENSMUSG00000007039	2038
ENSMUSG00000007041	4631
ENSMUSG00000007050	348
ENSMUSG00000007080	104
ENSMUSG00000007097	55394
ENSMUSG00000007107	12
ENSMUSG00000007122	42000
ENSMUSG00000007207	122
ENSMUSG00000007209	0
ENSMUSG00000007216	411
ENSMUSG00000007279	853
ENSMUSG00000007338	1481
ENSMUSG00000007379	305
ENSMUSG00000007411	3561
ENSMUSG00000007415	5091
ENSMUSG00000007440	2
ENSMUSG00000007457	20
ENSMUSG00000007458	6345
ENSMUSG00000007476	494
ENSMUSG00000007480	49
ENSMUSG00000007564	9533
ENSMUSG00000007570	856
ENSMUSG00000007589	1190
ENSMUSG00000007591	53
ENSMUSG00000007594	66
ENSMUSG00000007603	2173
ENSMUSG00000007610	871
ENSMUSG00000007613	3772
ENSMUSG00000007617	1644
ENSMUSG00000007646	84
ENSMUSG00000007653	0
ENSMUSG00000007655	8014
ENSMUSG00000007656	3025
ENSMUSG00000007659	2257
ENSMUSG00000007670	3981
ENSMUSG00000007682	1572
ENSMUSG00000007721	1861
ENSMUSG00000007739	5418
ENSMUSG00000007777	1058
ENSMUSG00000007783	493
ENSMUSG00000007805	90
ENSMUSG00000007812	1440
ENSMUSG00000007815	15383
ENSMUSG00000007817	10339
ENSMUSG00000007827	569
ENSMUSG00000007833	1130
ENSMUSG00000007836	3592
ENSMUSG00000007837	1154
ENSMUSG00000007850	15070
ENSMUSG00000007867	845
ENSMUSG00000007872	3731
ENSMUSG00000007877	39078
ENSMUSG00000007880	5734
ENSMUSG00000007888	136
ENSMUSG00000007891	27042
ENSMUSG00000007892	12342
ENSMUSG00000007907	5
ENSMUSG00000007908	1618
ENSMUSG00000007944	2
ENSMUSG00000007946	4
ENSMUSG00000007950	1199
ENSMUSG00000007987	748
ENSMUSG00000007989	565
ENSMUSG00000008028	9
ENSMUSG00000008035	4822
ENSMUSG00000008036	2029
ENSMUSG00000008090	1737
ENSMUSG00000008129	34
ENSMUSG00000008136	833
ENSMUSG00000008140	3353
ENSMUSG00000008153	843
ENSMUSG00000008167	872
ENSMUSG00000008193	206
ENSMUSG00000008200	3593
ENSMUSG00000008206	1399
ENSMUSG00000008226	2299
ENSMUSG00000008301	1238
ENSMUSG00000008305	1880
ENSMUSG00000008307	289
ENSMUSG00000008318	565
ENSMUSG00000008333	1150
ENSMUSG00000008348	5455
ENSMUSG00000008373	1811
ENSMUSG00000008384	589
ENSMUSG00000008393	3294
ENSMUSG00000008398	1902
ENSMUSG00000008429	2953
ENSMUSG00000008435	1276
ENSMUSG00000008438	9
ENSMUSG00000008450	997
ENSMUSG00000008461	3
ENSMUSG00000008475	5194
ENSMUSG00000008482	1
ENSMUSG00000008489	13
ENSMUSG00000008496	137
ENSMUSG00000008540	8481
ENSMUSG00000008575	6935
ENSMUSG00000008590	0
ENSMUSG00000008601	1792
ENSMUSG00000008604	5647
ENSMUSG00000008658	5231
ENSMUSG00000008668	8126
ENSMUSG00000008682	23421
ENSMUSG00000008683	6081
ENSMUSG00000008690	6727
ENSMUSG00000008730	7277
ENSMUSG00000008734	2577
ENSMUSG00000008763	3353
ENSMUSG00000008789	0
ENSMUSG00000008813	0
ENSMUSG00000008822	799
ENSMUSG00000008843	0
ENSMUSG00000008845	1411
ENSMUSG00000008855	3765
ENSMUSG00000008859	2829
ENSMUSG00000008874	326
ENSMUSG00000008892	9849
ENSMUSG00000008932	0
ENSMUSG00000008958	2022
ENSMUSG00000008976	3066
ENSMUSG00000008999	162
ENSMUSG00000009013	3469
ENSMUSG00000009030	2003
ENSMUSG00000009035	5098
ENSMUSG00000009047	0
ENSMUSG00000009070	60
ENSMUSG00000009073	7037
ENSMUSG00000009075	188
ENSMUSG00000009076	772
ENSMUSG00000009079	11074
ENSMUSG00000009090	4297
ENSMUSG00000009092	2158
ENSMUSG00000009093	2
ENSMUSG00000009097	2558
ENSMUSG00000009108	34
ENSMUSG00000009112	3894
ENSMUSG00000009114	252
ENSMUSG00000009115	7
ENSMUSG00000009145	373
ENSMUSG00000009185	128
ENSMUSG00000009207	1624
ENSMUSG00000009210	254
ENSMUSG00000009214	3
ENSMUSG00000009216	8
ENSMUSG00000009246	78
ENSMUSG00000009248	15
ENSMUSG00000009281	1359
ENSMUSG00000009291	7343
ENSMUSG00000009292	63
ENSMUSG00000009293	3234
ENSMUSG00000009350	0
ENSMUSG00000009356	256
ENSMUSG00000009376	3155
ENSMUSG00000009378	177
ENSMUSG00000009394	56
ENSMUSG00000009406	792
ENSMUSG00000009418	2759
ENSMUSG00000009470	4745
ENSMUSG00000009471	449
ENSMUSG00000009487	100
ENSMUSG00000009535	1301
ENSMUSG00000009545	297
ENSMUSG00000009549	3476
ENSMUSG00000009551	0
ENSMUSG00000009555	1978
ENSMUSG00000009563	887
ENSMUSG00000009566	1409
ENSMUSG00000009569	2983
ENSMUSG00000009575	4897
ENSMUSG00000009580	845
ENSMUSG00000009585	4472
ENSMUSG00000009588	1
ENSMUSG00000009596	0
ENSMUSG00000009614	1027
ENSMUSG00000009621	1292
ENSMUSG00000009628	118
ENSMUSG00000009630	2598
ENSMUSG00000009633	1491
ENSMUSG00000009640	881
ENSMUSG00000009646	1
ENSMUSG00000009647	1589
ENSMUSG00000009654	1
ENSMUSG00000009670	948
ENSMUSG00000009681	3493
ENSMUSG00000009687	1358
ENSMUSG00000009731	60
ENSMUSG00000009733	1006
ENSMUSG00000009734	1
ENSMUSG00000009739	1755
ENSMUSG00000009741	5780
ENSMUSG00000009772	671
ENSMUSG00000009828	2102
ENSMUSG00000009863	12148
ENSMUSG00000009876	78
ENSMUSG00000009894	2291
ENSMUSG00000009900	2
ENSMUSG00000009905	1534
ENSMUSG00000009907	3666
ENSMUSG00000009927	9789
ENSMUSG00000009941	5
ENSMUSG00000009995	3475
ENSMUSG00000010021	439
ENSMUSG00000010025	3698
ENSMUSG00000010044	215
ENSMUSG00000010045	1797
ENSMUSG00000010047	906
ENSMUSG00000010048	1328
ENSMUSG00000010051	451
ENSMUSG00000010054	1983
ENSMUSG00000010057	826
ENSMUSG00000010064	4789
ENSMUSG00000010066	1188
ENSMUSG00000010067	1250
ENSMUSG00000010080	2044
ENSMUSG00000010086	21
ENSMUSG00000010095	5534
ENSMUSG00000010097	8142
ENSMUSG00000010110	3794
ENSMUSG00000010122	803
ENSMUSG00000010136	141
ENSMUSG00000010142	85
ENSMUSG00000010154	327
ENSMUSG00000010175	243
ENSMUSG00000010205	0
ENSMUSG00000010277	22670
ENSMUSG00000010290	1671
ENSMUSG00000010307	915
ENSMUSG00000010311	10
ENSMUSG00000010342	2
ENSMUSG00000010358	1266
ENSMUSG00000010362	817
ENSMUSG00000010376	2615
ENSMUSG00000010392	2519
ENSMUSG00000010406	1483
ENSMUSG00000010435	0
ENSMUSG00000010453	4593
ENSMUSG00000010461	1617
ENSMUSG00000010476	1005
ENSMUSG00000010492	1340
ENSMUSG00000010505	39
ENSMUSG00000010517	2964
ENSMUSG00000010529	15
ENSMUSG00000010538	119
ENSMUSG00000010554	1295
ENSMUSG00000010592	23
ENSMUSG00000010601	12
ENSMUSG00000010607	539
ENSMUSG00000010608	8069
ENSMUSG00000010609	843
ENSMUSG00000010651	167
ENSMUSG00000010660	1016
ENSMUSG00000010663	3310
ENSMUSG00000010721	1229
ENSMUSG00000010751	164
ENSMUSG00000010755	2230
ENSMUSG00000010760	33
ENSMUSG00000010796	1
ENSMUSG00000010797	21
ENSMUSG00000010803	8
ENSMUSG00000010825	10
ENSMUSG00000010830	1095
ENSMUSG00000010841	0
ENSMUSG00000010911	1205
ENSMUSG00000010914	2998
ENSMUSG00000010936	1749
ENSMUSG00000011008	292
ENSMUSG00000011034	264
ENSMUSG00000011096	3763
ENSMUSG00000011114	4245
ENSMUSG00000011118	4
ENSMUSG00000011148	20233
ENSMUSG00000011154	157
ENSMUSG00000011158	2758
ENSMUSG00000011171	488
ENSMUSG00000011179	6150
ENSMUSG00000011254	293
ENSMUSG00000011256	980
ENSMUSG00000011257	8746
ENSMUSG00000011263	805
ENSMUSG00000011267	102
ENSMUSG00000011305	1087
ENSMUSG00000011306	1889
ENSMUSG00000011349	0
ENSMUSG00000011350	0
ENSMUSG00000011382	2407
ENSMUSG00000011427	817
ENSMUSG00000011463	0
ENSMUSG00000011486	0
ENSMUSG00000011589	2
ENSMUSG00000011632	0
ENSMUSG00000011658	1215
ENSMUSG00000011751	728
ENSMUSG00000011752	1657
ENSMUSG00000011831	2112
ENSMUSG00000011832	2239
ENSMUSG00000011837	773
ENSMUSG00000011877	3109
ENSMUSG00000011884	3306
ENSMUSG00000011958	4436
ENSMUSG00000011960	1907
ENSMUSG00000012017	1339
ENSMUSG00000012042	1
ENSMUSG00000012076	1377
ENSMUSG00000012114	2900
ENSMUSG00000012117	1821
ENSMUSG00000012123	183
ENSMUSG00000012126	442
ENSMUSG00000012187	69
ENSMUSG00000012211	0
ENSMUSG00000012282	0
ENSMUSG00000012296	1608
ENSMUSG00000012350	7396
ENSMUSG00000012396	24
ENSMUSG00000012405	6958
ENSMUSG00000012422	1647
ENSMUSG00000012428	3554
ENSMUSG00000012429	668
ENSMUSG00000012443	112
ENSMUSG00000012483	382
ENSMUSG00000012519	192
ENSMUSG00000012520	4
ENSMUSG00000012535	4210
ENSMUSG00000012609	959
ENSMUSG00000012640	1886
ENSMUSG00000012705	825
ENSMUSG00000012777	0
ENSMUSG00000012819	210
ENSMUSG00000012848	10733
ENSMUSG00000012889	130
ENSMUSG00000013033	3064
ENSMUSG00000013076	18424
ENSMUSG00000013083	1
ENSMUSG00000013089	1457
ENSMUSG00000013091	0
ENSMUSG00000013150	496
ENSMUSG00000013155	219
ENSMUSG00000013158	0
ENSMUSG00000013160	4219
ENSMUSG00000013236	3183
ENSMUSG00000013275	7075
ENSMUSG00000013338	20
ENSMUSG00000013353	0
ENSMUSG00000013367	80
ENSMUSG00000013415	131
ENSMUSG00000013418	425
ENSMUSG00000013419	5207
ENSMUSG00000013465	2713
ENSMUSG00000013483	91
ENSMUSG00000013495	1220
ENSMUSG00000013523	1004
ENSMUSG00000013539	1263
ENSMUSG00000013562	1
ENSMUSG00000013584	535
ENSMUSG00000013593	20054
ENSMUSG00000013611	957
ENSMUSG00000013622	3016
ENSMUSG00000013629	1517
ENSMUSG00000013643	0
ENSMUSG00000013646	1272
ENSMUSG00000013653	0
ENSMUSG00000013662	5251
ENSMUSG00000013663	4103
ENSMUSG00000013668	0
ENSMUSG00000013698	6878
ENSMUSG00000013701	3212
ENSMUSG00000013707	97
ENSMUSG00000013736	1093
ENSMUSG00000013766	339
ENSMUSG00000013787	4973
ENSMUSG00000013822	1658
ENSMUSG00000013833	2102
ENSMUSG00000013846	2881
ENSMUSG00000013858	4786
ENSMUSG00000013878	1355
ENSMUSG00000013921	291
ENSMUSG00000013928	6
ENSMUSG00000013936	783
ENSMUSG00000013973	1586
ENSMUSG00000013974	4
ENSMUSG00000013997	2364
ENSMUSG00000014030	8
ENSMUSG00000014039	560
ENSMUSG00000014074	1383
ENSMUSG00000014075	362
ENSMUSG00000014077	7820
ENSMUSG00000014104	19
ENSMUSG00000014158	3321
ENSMUSG00000014164	497
ENSMUSG00000014177	2013
ENSMUSG00000014195	6454
ENSMUSG00000014198	299
ENSMUSG00000014226	4088
ENSMUSG00000014232	567
ENSMUSG00000014243	450
ENSMUSG00000014245	454
ENSMUSG00000014294	2666
ENSMUSG00000014301	942
ENSMUSG00000014303	1140
ENSMUSG00000014313	11992
ENSMUSG00000014329	2039
ENSMUSG00000014349	4133
ENSMUSG00000014351	0
ENSMUSG00000014353	2892
ENSMUSG00000014355	3863
ENSMUSG00000014361	810
ENSMUSG00000014402	3528
ENSMUSG00000014418	1885
ENSMUSG00000014426	2412
ENSMUSG00000014444	9951
ENSMUSG00000014453	116
ENSMUSG00000014470	1636
ENSMUSG00000014496	3858
ENSMUSG00000014498	5710
ENSMUSG00000014503	143
ENSMUSG00000014504	1990
ENSMUSG00000014529	0
ENSMUSG00000014542	0
ENSMUSG00000014543	1
ENSMUSG00000014547	2476
ENSMUSG00000014550	1793
ENSMUSG00000014551	1270
ENSMUSG00000014554	1372
ENSMUSG00000014592	1088
ENSMUSG00000014599	1802
ENSMUSG00000014601	2353
ENSMUSG00000014602	1036
ENSMUSG00000014603	0
ENSMUSG00000014606	9602
ENSMUSG00000014609	611
ENSMUSG00000014633	697
ENSMUSG00000014668	1533
ENSMUSG00000014686	5
ENSMUSG00000014704	108
ENSMUSG00000014725	1937
ENSMUSG00000014747	3
ENSMUSG00000014748	5138
ENSMUSG00000014763	2549
ENSMUSG00000014767	937
ENSMUSG00000014769	5759
ENSMUSG00000014771	552
ENSMUSG00000014773	617
ENSMUSG00000014776	2023
ENSMUSG00000014778	2051
ENSMUSG00000014782	9
ENSMUSG00000014786	185
ENSMUSG00000014791	2911
ENSMUSG00000014813	255
ENSMUSG00000014837	413
ENSMUSG00000014846	4541
ENSMUSG00000014850	769
ENSMUSG00000014852	46
ENSMUSG00000014856	1208
ENSMUSG00000014859	1814
ENSMUSG00000014867	12101
ENSMUSG00000014873	1112
ENSMUSG00000014905	5825
ENSMUSG00000014907	442
ENSMUSG00000014932	1898
ENSMUSG00000014956	17327
ENSMUSG00000014959	7552
ENSMUSG00000014980	816
ENSMUSG00000015001	0
ENSMUSG00000015002	4420
ENSMUSG00000015013	1533
ENSMUSG00000015016	1229
ENSMUSG00000015023	1516
ENSMUSG00000015027	7683
ENSMUSG00000015053	381
ENSMUSG00000015083	60
ENSMUSG00000015085	1032
ENSMUSG00000015087	4894
ENSMUSG00000015090	284
ENSMUSG00000015092	6320
ENSMUSG00000015093	2120
ENSMUSG00000015094	3030
ENSMUSG00000015095	4027
ENSMUSG00000015112	1050
ENSMUSG00000015120	4322
ENSMUSG00000015126	825
ENSMUSG00000015127	736
ENSMUSG00000015133	2352
ENSMUSG00000015134	175
ENSMUSG00000015143	5077
ENSMUSG00000015149	5166
ENSMUSG00000015165	9201
ENSMUSG00000015176	2386
ENSMUSG00000015189	2360
ENSMUSG00000015202	712
ENSMUSG00000015214	2426
ENSMUSG00000015217	1485
ENSMUSG00000015222	610
ENSMUSG00000015224	748
ENSMUSG00000015242	0
ENSMUSG00000015243	4032
ENSMUSG00000015247	766
ENSMUSG00000015289	844
ENSMUSG00000015290	2872
ENSMUSG00000015291	7264
ENSMUSG00000015305	12377
ENSMUSG00000015312	1015
ENSMUSG00000015314	16
ENSMUSG00000015316	15
ENSMUSG00000015335	553
ENSMUSG00000015337	1001
ENSMUSG00000015340	1074
ENSMUSG00000015341	2494
ENSMUSG00000015342	616
ENSMUSG00000015354	1008
ENSMUSG00000015355	253
ENSMUSG00000015357	3420
ENSMUSG00000015363	3269
ENSMUSG00000015365	2
ENSMUSG00000015377	1344
ENSMUSG00000015396	241
ENSMUSG00000015401	0
ENSMUSG00000015405	93
ENSMUSG00000015437	32
ENSMUSG00000015441	0
ENSMUSG00000015443	0
ENSMUSG00000015451	78
ENSMUSG00000015452	21523
ENSMUSG00000015461	2053
ENSMUSG00000015467	72
ENSMUSG00000015468	850
ENSMUSG00000015474	443
ENSMUSG00000015476	257
ENSMUSG00000015478	2687
ENSMUSG00000015484	54
ENSMUSG00000015488	3826
ENSMUSG00000015501	2938
ENSMUSG00000015519	11256
ENSMUSG00000015522	3793
ENSMUSG00000015533	74
ENSMUSG00000015536	1857
ENSMUSG00000015542	959
ENSMUSG00000015568	38826
ENSMUSG00000015575	3425
ENSMUSG00000015579	11
ENSMUSG00000015597	1411
ENSMUSG00000015599	87
ENSMUSG00000015605	2250
ENSMUSG00000015619	90
ENSMUSG00000015627	0
ENSMUSG00000015647	12518
ENSMUSG00000015652	49
ENSMUSG00000015653	431
ENSMUSG00000015656	46744
ENSMUSG00000015659	738
ENSMUSG00000015665	0
ENSMUSG00000015668	1211
ENSMUSG00000015671	4500
ENSMUSG00000015672	1162
ENSMUSG00000015697	2089
ENSMUSG00000015702	728
ENSMUSG00000015709	553
ENSMUSG00000015711	2970
ENSMUSG00000015714	8546
ENSMUSG00000015721	0
ENSMUSG00000015733	8585
ENSMUSG00000015745	946
ENSMUSG00000015747	849
ENSMUSG00000015748	1224
ENSMUSG00000015749	5582
ENSMUSG00000015750	1775
ENSMUSG00000015755	6945
ENSMUSG00000015757	1774
ENSMUSG00000015759	2692
ENSMUSG00000015766	1910
ENSMUSG00000015776	2365
ENSMUSG00000015787	54
ENSMUSG00000015790	1815
ENSMUSG00000015804	1903
ENSMUSG00000015806	2770
ENSMUSG00000015812	41
ENSMUSG00000015829	67
ENSMUSG00000015837	25056
ENSMUSG00000015839	8653
ENSMUSG00000015843	903
ENSMUSG00000015846	5681
ENSMUSG00000015850	1932
ENSMUSG00000015852	786
ENSMUSG00000015854	1
ENSMUSG00000015869	1829
ENSMUSG00000015879	31
ENSMUSG00000015880	18
ENSMUSG00000015882	777
ENSMUSG00000015889	2238
ENSMUSG00000015890	775
ENSMUSG00000015932	13428
ENSMUSG00000015937	4351
ENSMUSG00000015942	563
ENSMUSG00000015943	455
ENSMUSG00000015944	5046
ENSMUSG00000015947	155
ENSMUSG00000015950	490
ENSMUSG00000015957	366
ENSMUSG00000015961	3754
ENSMUSG00000015962	58
ENSMUSG00000015966	1247
ENSMUSG00000015968	552
ENSMUSG00000015970	11286
ENSMUSG00000015971	1994
ENSMUSG00000015980	351
ENSMUSG00000015981	35
ENSMUSG00000015994	3246
ENSMUSG00000016018	2574
ENSMUSG00000016024	1934
ENSMUSG00000016028	7638
ENSMUSG00000016087	604
ENSMUSG00000016128	3214
ENSMUSG00000016150	0
ENSMUSG00000016179	885
ENSMUSG00000016181	690
ENSMUSG00000016194	1046
ENSMUSG00000016200	38
ENSMUSG00000016206	379
ENSMUSG00000016239	667
ENSMUSG00000016252	3961
ENSMUSG00000016253	1923
ENSMUSG00000016255	55
ENSMUSG00000016256	3998
ENSMUSG00000016257	2742
ENSMUSG00000016262	641
ENSMUSG00000016283	132
ENSMUSG00000016308	1498
ENSMUSG00000016319	8607
ENSMUSG00000016327	298
ENSMUSG00000016344	2043
ENSMUSG00000016346	40
ENSMUSG00000016349	22377
ENSMUSG00000016356	621
ENSMUSG00000016382	8724
ENSMUSG00000016386	220
ENSMUSG00000016409	914
ENSMUSG00000016427	4087
ENSMUSG00000016458	3
ENSMUSG00000016477	877
ENSMUSG00000016481	3681
ENSMUSG00000016487	2756
ENSMUSG00000016493	310
ENSMUSG00000016494	6232
ENSMUSG00000016495	1357
ENSMUSG00000016496	525
ENSMUSG00000016498	4
ENSMUSG00000016503	1435
ENSMUSG00000016510	961
ENSMUSG00000016520	1274
ENSMUSG00000016524	4
ENSMUSG00000016526	214
ENSMUSG00000016528	7958
ENSMUSG00000016529	7
ENSMUSG00000016534	16529
ENSMUSG00000016541	4533
ENSMUSG00000016552	757
ENSMUSG00000016554	4066
ENSMUSG00000016559	19504
ENSMUSG00000016619	1620
ENSMUSG00000016624	126
ENSMUSG00000016626	0
ENSMUSG00000016637	563
ENSMUSG00000016664	6843
ENSMUSG00000016756	342
ENSMUSG00000016757	827
ENSMUSG00000016758	230
ENSMUSG00000016763	188
ENSMUSG00000016831	3817
ENSMUSG00000016833	785
ENSMUSG00000016918	1573
ENSMUSG00000016921	9813
ENSMUSG00000016933	5005
ENSMUSG00000016940	1494
ENSMUSG00000016942	10
ENSMUSG00000016946	836
ENSMUSG00000016982	0
ENSMUSG00000016984	463
ENSMUSG00000016995	294
ENSMUSG00000016998	0
ENSMUSG00000017000	0
ENSMUSG00000017002	19
ENSMUSG00000017003	0
ENSMUSG00000017004	0
ENSMUSG00000017007	32
ENSMUSG00000017009	8207
ENSMUSG00000017049	0
ENSMUSG00000017057	3160
ENSMUSG00000017064	0
ENSMUSG00000017119	9098
ENSMUSG00000017132	2946
ENSMUSG00000017144	1156
ENSMUSG00000017146	67
ENSMUSG00000017165	0
ENSMUSG00000017167	439
ENSMUSG00000017176	1560
ENSMUSG00000017188	1466
ENSMUSG00000017195	2
ENSMUSG00000017204	6
ENSMUSG00000017210	3778
ENSMUSG00000017211	0
ENSMUSG00000017221	5306
ENSMUSG00000017264	2638
ENSMUSG00000017286	2439
ENSMUSG00000017288	2003
ENSMUSG00000017291	4880
ENSMUSG00000017299	950
ENSMUSG00000017300	114266
ENSMUSG00000017307	554
ENSMUSG00000017309	1698
ENSMUSG00000017310	0
ENSMUSG00000017311	1
ENSMUSG00000017314	1375
ENSMUSG00000017316	0
ENSMUSG00000017344	519
ENSMUSG00000017376	1720
ENSMUSG00000017386	1061
ENSMUSG00000017390	379
ENSMUSG00000017400	30
ENSMUSG00000017404	13355
ENSMUSG00000017405	514
ENSMUSG00000017412	209
ENSMUSG00000017417	288
ENSMUSG00000017418	1716
ENSMUSG00000017421	6564
ENSMUSG00000017428	4837
ENSMUSG00000017446	1791
ENSMUSG00000017453	5
ENSMUSG00000017466	15367
ENSMUSG00000017478	3037
ENSMUSG00000017485	5270
ENSMUSG00000017491	438
ENSMUSG00000017493	5923
ENSMUSG00000017499	41
ENSMUSG00000017548	2233
ENSMUSG00000017550	178
ENSMUSG00000017561	1000
ENSMUSG00000017588	0
ENSMUSG00000017607	360
ENSMUSG00000017615	4893
ENSMUSG00000017631	2450
ENSMUSG00000017639	3111
ENSMUSG00000017652	802
ENSMUSG00000017664	1605
ENSMUSG00000017667	347
ENSMUSG00000017670	3169
ENSMUSG00000017677	2759
ENSMUSG00000017679	980
ENSMUSG00000017686	3161
ENSMUSG00000017688	6
ENSMUSG00000017692	911
ENSMUSG00000017697	77
ENSMUSG00000017707	21881
ENSMUSG00000017713	579
ENSMUSG00000017715	2085
ENSMUSG00000017716	50
ENSMUSG00000017718	198
ENSMUSG00000017720	0
ENSMUSG00000017721	2838
ENSMUSG00000017723	9524
ENSMUSG00000017724	141
ENSMUSG00000017733	0
ENSMUSG00000017734	521
ENSMUSG00000017737	319
ENSMUSG00000017740	462
ENSMUSG00000017747	1280
ENSMUSG00000017754	3302
ENSMUSG00000017756	3323
ENSMUSG00000017760	11632
ENSMUSG00000017764	684
ENSMUSG00000017765	2703
ENSMUSG00000017767	17
ENSMUSG00000017774	7502
ENSMUSG00000017776	5589
ENSMUSG00000017778	7891
ENSMUSG00000017781	5977
ENSMUSG00000017801	1310
ENSMUSG00000017802	3099
ENSMUSG00000017817	11677
ENSMUSG00000017830	206
ENSMUSG00000017831	3774
ENSMUSG00000017832	0
ENSMUSG00000017837	1509
ENSMUSG00000017843	6019
ENSMUSG00000017858	1795
ENSMUSG00000017861	59
ENSMUSG00000017868	7
ENSMUSG00000017897	2382
ENSMUSG00000017922	0
ENSMUSG00000017929	1093
ENSMUSG00000017943	33
ENSMUSG00000017950	0
ENSMUSG00000017969	478
ENSMUSG00000017978	1825
ENSMUSG00000017999	1599
ENSMUSG00000018001	1949
ENSMUSG00000018008	992
ENSMUSG00000018012	222
ENSMUSG00000018040	2462
ENSMUSG00000018042	12117
ENSMUSG00000018068	1404
ENSMUSG00000018076	2486
ENSMUSG00000018102	2376
ENSMUSG00000018126	152
ENSMUSG00000018143	1873
ENSMUSG00000018160	2758
ENSMUSG00000018166	5573
ENSMUSG00000018167	1501
ENSMUSG00000018168	149
ENSMUSG00000018169	418
ENSMUSG00000018171	5207
ENSMUSG00000018189	1015
ENSMUSG00000018196	1655
ENSMUSG00000018199	2089
ENSMUSG00000018209	2436
ENSMUSG00000018211	54
ENSMUSG00000018217	6732
ENSMUSG00000018238	18
ENSMUSG00000018239	333
ENSMUSG00000018259	0
ENSMUSG00000018263	89
ENSMUSG00000018286	4560
ENSMUSG00000018287	3120
ENSMUSG00000018293	7842
ENSMUSG00000018322	2252
ENSMUSG00000018326	8189
ENSMUSG00000018334	4398
ENSMUSG00000018339	17376
ENSMUSG00000018340	18230
ENSMUSG00000018341	16
ENSMUSG00000018347	517
ENSMUSG00000018362	1001
ENSMUSG00000018363	2934
ENSMUSG00000018372	632
ENSMUSG00000018377	5850
ENSMUSG00000018378	5881
ENSMUSG00000018379	10509
ENSMUSG00000018381	274
ENSMUSG00000018387	313
ENSMUSG00000018395	959
ENSMUSG00000018398	5678
ENSMUSG00000018401	3331
ENSMUSG00000018405	512
