gene	P8
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	1275
ENSMUSG00000006215	1603
ENSMUSG00000006216	6
ENSMUSG00000006218	764
ENSMUSG00000006219	893
ENSMUSG00000006221	15089
ENSMUSG00000006235	74
ENSMUSG00000006241	292
ENSMUSG00000006262	5346
ENSMUSG00000006269	81
ENSMUSG00000006270	0
ENSMUSG00000006273	6685
ENSMUSG00000006276	3647
ENSMUSG00000006281	3091
ENSMUSG00000006288	1971
ENSMUSG00000006289	2258
ENSMUSG00000006299	6755
ENSMUSG00000006301	12306
ENSMUSG00000006304	10779
ENSMUSG00000006307	4621
ENSMUSG00000006310	73
ENSMUSG00000006311	0
ENSMUSG00000006313	266
ENSMUSG00000006315	2719
ENSMUSG00000006333	23969
ENSMUSG00000006335	783
ENSMUSG00000006342	1603
ENSMUSG00000006344	520
ENSMUSG00000006345	2041
ENSMUSG00000006356	23093
ENSMUSG00000006360	16304
ENSMUSG00000006362	1486
ENSMUSG00000006369	3256
ENSMUSG00000006373	7231
ENSMUSG00000006378	141
ENSMUSG00000006386	1919
ENSMUSG00000006389	0
ENSMUSG00000006390	6118
ENSMUSG00000006392	1422
ENSMUSG00000006395	707
ENSMUSG00000006398	553
ENSMUSG00000006403	182
ENSMUSG00000006411	2984
ENSMUSG00000006412	2351
ENSMUSG00000006418	3540
ENSMUSG00000006423	2849
ENSMUSG00000006435	1754
ENSMUSG00000006442	1053
ENSMUSG00000006445	1855
ENSMUSG00000006456	1283
ENSMUSG00000006457	33867
ENSMUSG00000006462	55
ENSMUSG00000006463	1220
ENSMUSG00000006464	955
ENSMUSG00000006469	2
ENSMUSG00000006471	966
ENSMUSG00000006476	4813
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	3109
ENSMUSG00000006498	11454
ENSMUSG00000006517	1097
ENSMUSG00000006519	8153
ENSMUSG00000006522	38
ENSMUSG00000006526	1483
ENSMUSG00000006527	1530
ENSMUSG00000006529	28
ENSMUSG00000006538	4
ENSMUSG00000006542	759
ENSMUSG00000006546	1836
ENSMUSG00000006567	10
ENSMUSG00000006570	0
ENSMUSG00000006574	17
ENSMUSG00000006575	232
ENSMUSG00000006576	1368
ENSMUSG00000006585	272
ENSMUSG00000006586	139
ENSMUSG00000006587	247
ENSMUSG00000006589	1847
ENSMUSG00000006599	1704
ENSMUSG00000006611	1265
ENSMUSG00000006638	239
ENSMUSG00000006641	652
ENSMUSG00000006642	100
ENSMUSG00000006649	2
ENSMUSG00000006651	1055
ENSMUSG00000006673	4736
ENSMUSG00000006675	319
ENSMUSG00000006676	9994
ENSMUSG00000006678	618
ENSMUSG00000006699	19115
ENSMUSG00000006705	1112
ENSMUSG00000006711	16
ENSMUSG00000006715	1331
ENSMUSG00000006717	1873
ENSMUSG00000006720	189
ENSMUSG00000006724	4669
ENSMUSG00000006728	7018
ENSMUSG00000006731	6448
ENSMUSG00000006732	2092
ENSMUSG00000006736	5570
ENSMUSG00000006740	12432
ENSMUSG00000006763	561
ENSMUSG00000006764	2
ENSMUSG00000006777	2076
ENSMUSG00000006782	3109
ENSMUSG00000006784	134
ENSMUSG00000006800	15596
ENSMUSG00000006818	7778
ENSMUSG00000006850	689
ENSMUSG00000006906	1559
ENSMUSG00000006920	3865
ENSMUSG00000006930	2053
ENSMUSG00000006931	2460
ENSMUSG00000006932	23854
ENSMUSG00000006941	1771
ENSMUSG00000006948	0
ENSMUSG00000006958	392
ENSMUSG00000006998	10100
ENSMUSG00000007021	32
ENSMUSG00000007029	4848
ENSMUSG00000007030	436
ENSMUSG00000007033	593
ENSMUSG00000007034	1504
ENSMUSG00000007035	111
ENSMUSG00000007036	7251
ENSMUSG00000007038	3577
ENSMUSG00000007039	4156
ENSMUSG00000007041	12585
ENSMUSG00000007050	514
ENSMUSG00000007080	236
ENSMUSG00000007097	24593
ENSMUSG00000007107	18
ENSMUSG00000007122	15190
ENSMUSG00000007207	159
ENSMUSG00000007209	0
ENSMUSG00000007216	299
ENSMUSG00000007279	958
ENSMUSG00000007338	2020
ENSMUSG00000007379	767
ENSMUSG00000007411	4432
ENSMUSG00000007415	7306
ENSMUSG00000007440	0
ENSMUSG00000007457	0
ENSMUSG00000007458	9353
ENSMUSG00000007476	860
ENSMUSG00000007480	137
ENSMUSG00000007564	13314
ENSMUSG00000007570	1174
ENSMUSG00000007589	1721
ENSMUSG00000007591	102
ENSMUSG00000007594	2
ENSMUSG00000007603	2308
ENSMUSG00000007610	1184
ENSMUSG00000007613	5689
ENSMUSG00000007617	1187
ENSMUSG00000007646	151
ENSMUSG00000007653	0
ENSMUSG00000007655	11381
ENSMUSG00000007656	3593
ENSMUSG00000007659	4610
ENSMUSG00000007670	4979
ENSMUSG00000007682	1278
ENSMUSG00000007721	2420
ENSMUSG00000007739	6746
ENSMUSG00000007777	1055
ENSMUSG00000007783	710
ENSMUSG00000007805	40
ENSMUSG00000007812	1570
ENSMUSG00000007815	21934
ENSMUSG00000007817	8867
ENSMUSG00000007827	635
ENSMUSG00000007833	1850
ENSMUSG00000007836	5031
ENSMUSG00000007837	1968
ENSMUSG00000007850	17911
ENSMUSG00000007867	1031
ENSMUSG00000007872	6293
ENSMUSG00000007877	28414
ENSMUSG00000007880	6706
ENSMUSG00000007888	249
ENSMUSG00000007891	72328
ENSMUSG00000007892	20142
ENSMUSG00000007907	0
ENSMUSG00000007908	2643
ENSMUSG00000007944	1
ENSMUSG00000007946	0
ENSMUSG00000007950	1626
ENSMUSG00000007987	1111
ENSMUSG00000007989	1304
ENSMUSG00000008028	25
ENSMUSG00000008035	8057
ENSMUSG00000008036	4072
ENSMUSG00000008090	1543
ENSMUSG00000008129	29
ENSMUSG00000008136	885
ENSMUSG00000008140	7028
ENSMUSG00000008153	528
ENSMUSG00000008167	1229
ENSMUSG00000008193	497
ENSMUSG00000008200	4268
ENSMUSG00000008206	1556
ENSMUSG00000008226	1482
ENSMUSG00000008301	1562
ENSMUSG00000008305	2619
ENSMUSG00000008307	214
ENSMUSG00000008318	389
ENSMUSG00000008333	1432
ENSMUSG00000008348	3484
ENSMUSG00000008373	2217
ENSMUSG00000008384	1204
ENSMUSG00000008393	5702
ENSMUSG00000008398	2830
ENSMUSG00000008429	3252
ENSMUSG00000008435	1492
ENSMUSG00000008438	5
ENSMUSG00000008450	1054
ENSMUSG00000008461	108
ENSMUSG00000008475	8814
ENSMUSG00000008482	10
ENSMUSG00000008489	5
ENSMUSG00000008496	239
ENSMUSG00000008540	9023
ENSMUSG00000008575	7271
ENSMUSG00000008590	5
ENSMUSG00000008601	5315
ENSMUSG00000008604	7160
ENSMUSG00000008658	2028
ENSMUSG00000008668	15170
ENSMUSG00000008682	30323
ENSMUSG00000008683	10546
ENSMUSG00000008690	8272
ENSMUSG00000008730	10196
ENSMUSG00000008734	1631
ENSMUSG00000008763	4414
ENSMUSG00000008789	0
ENSMUSG00000008813	0
ENSMUSG00000008822	819
ENSMUSG00000008843	0
ENSMUSG00000008845	1461
ENSMUSG00000008855	3408
ENSMUSG00000008859	3761
ENSMUSG00000008874	103
ENSMUSG00000008892	6863
ENSMUSG00000008932	1
ENSMUSG00000008958	2880
ENSMUSG00000008976	3277
ENSMUSG00000008999	478
ENSMUSG00000009013	6361
ENSMUSG00000009030	2699
ENSMUSG00000009035	5188
ENSMUSG00000009047	0
ENSMUSG00000009070	5
ENSMUSG00000009073	5310
ENSMUSG00000009075	36
ENSMUSG00000009076	1158
ENSMUSG00000009079	13140
ENSMUSG00000009090	5816
ENSMUSG00000009092	1489
ENSMUSG00000009093	9
ENSMUSG00000009097	1767
ENSMUSG00000009108	37
ENSMUSG00000009112	3614
ENSMUSG00000009114	271
ENSMUSG00000009115	0
ENSMUSG00000009145	340
ENSMUSG00000009185	1214
ENSMUSG00000009207	1481
ENSMUSG00000009210	122
ENSMUSG00000009214	7
ENSMUSG00000009216	1
ENSMUSG00000009246	2
ENSMUSG00000009248	24
ENSMUSG00000009281	1618
ENSMUSG00000009291	9746
ENSMUSG00000009292	574
ENSMUSG00000009293	4163
ENSMUSG00000009350	95
ENSMUSG00000009356	57
ENSMUSG00000009376	2059
ENSMUSG00000009378	230
ENSMUSG00000009394	1334
ENSMUSG00000009406	1145
ENSMUSG00000009418	2742
ENSMUSG00000009470	5974
ENSMUSG00000009471	156
ENSMUSG00000009487	19
ENSMUSG00000009535	1505
ENSMUSG00000009545	415
ENSMUSG00000009549	3467
ENSMUSG00000009551	0
ENSMUSG00000009555	3081
ENSMUSG00000009563	1594
ENSMUSG00000009566	2408
ENSMUSG00000009569	3475
ENSMUSG00000009575	6469
ENSMUSG00000009580	5
ENSMUSG00000009585	6478
ENSMUSG00000009588	114
ENSMUSG00000009596	4
ENSMUSG00000009614	1382
ENSMUSG00000009621	1364
ENSMUSG00000009628	1
ENSMUSG00000009630	3424
ENSMUSG00000009633	1535
ENSMUSG00000009640	906
ENSMUSG00000009646	0
ENSMUSG00000009647	1829
ENSMUSG00000009654	22
ENSMUSG00000009670	1364
ENSMUSG00000009681	4420
ENSMUSG00000009687	3906
ENSMUSG00000009731	78
ENSMUSG00000009733	1078
ENSMUSG00000009734	1
ENSMUSG00000009739	1748
ENSMUSG00000009741	7467
ENSMUSG00000009772	1892
ENSMUSG00000009828	1872
ENSMUSG00000009863	9897
ENSMUSG00000009876	66
ENSMUSG00000009894	2870
ENSMUSG00000009900	28
ENSMUSG00000009905	2801
ENSMUSG00000009907	4902
ENSMUSG00000009927	12526
ENSMUSG00000009941	5
ENSMUSG00000009995	4091
ENSMUSG00000010021	122
ENSMUSG00000010025	4643
ENSMUSG00000010044	61
ENSMUSG00000010045	2892
ENSMUSG00000010047	1914
ENSMUSG00000010048	1587
ENSMUSG00000010051	311
ENSMUSG00000010054	2954
ENSMUSG00000010057	1109
ENSMUSG00000010064	5933
ENSMUSG00000010066	601
ENSMUSG00000010067	1997
ENSMUSG00000010080	4914
ENSMUSG00000010086	58
ENSMUSG00000010095	9944
ENSMUSG00000010097	10176
ENSMUSG00000010110	4731
ENSMUSG00000010122	477
ENSMUSG00000010136	31
ENSMUSG00000010142	216
ENSMUSG00000010154	826
ENSMUSG00000010175	140
ENSMUSG00000010205	0
ENSMUSG00000010277	19895
ENSMUSG00000010290	1766
ENSMUSG00000010307	1584
ENSMUSG00000010311	3
ENSMUSG00000010342	6
ENSMUSG00000010358	1960
ENSMUSG00000010362	1193
ENSMUSG00000010376	3397
ENSMUSG00000010392	2927
ENSMUSG00000010406	2488
ENSMUSG00000010435	0
ENSMUSG00000010453	4365
ENSMUSG00000010461	660
ENSMUSG00000010476	606
ENSMUSG00000010492	758
ENSMUSG00000010505	1
ENSMUSG00000010517	3224
ENSMUSG00000010529	775
ENSMUSG00000010538	106
ENSMUSG00000010554	1666
ENSMUSG00000010592	1
ENSMUSG00000010601	18
ENSMUSG00000010607	1103
ENSMUSG00000010608	10060
ENSMUSG00000010609	1585
ENSMUSG00000010651	121
ENSMUSG00000010660	2088
ENSMUSG00000010663	2799
ENSMUSG00000010721	1376
ENSMUSG00000010751	240
ENSMUSG00000010755	2700
ENSMUSG00000010760	96
ENSMUSG00000010796	0
ENSMUSG00000010797	50
ENSMUSG00000010803	0
ENSMUSG00000010825	150
ENSMUSG00000010830	937
ENSMUSG00000010841	0
ENSMUSG00000010911	1207
ENSMUSG00000010914	2128
ENSMUSG00000010936	1919
ENSMUSG00000011008	405
ENSMUSG00000011034	389
ENSMUSG00000011096	4928
ENSMUSG00000011114	6428
ENSMUSG00000011118	9
ENSMUSG00000011148	13723
ENSMUSG00000011154	161
ENSMUSG00000011158	2736
ENSMUSG00000011171	493
ENSMUSG00000011179	6754
ENSMUSG00000011254	407
ENSMUSG00000011256	896
ENSMUSG00000011257	5872
ENSMUSG00000011263	1106
ENSMUSG00000011267	194
ENSMUSG00000011305	678
ENSMUSG00000011306	2313
ENSMUSG00000011349	0
ENSMUSG00000011350	2
ENSMUSG00000011382	1437
ENSMUSG00000011427	779
ENSMUSG00000011463	0
ENSMUSG00000011486	0
ENSMUSG00000011589	7
ENSMUSG00000011632	764
ENSMUSG00000011658	1452
ENSMUSG00000011751	645
ENSMUSG00000011752	3567
ENSMUSG00000011831	2842
ENSMUSG00000011832	1711
ENSMUSG00000011837	1724
ENSMUSG00000011877	3905
ENSMUSG00000011884	10255
ENSMUSG00000011958	5012
ENSMUSG00000011960	2437
ENSMUSG00000012017	1048
ENSMUSG00000012042	4
ENSMUSG00000012076	1480
ENSMUSG00000012114	3139
ENSMUSG00000012117	2258
ENSMUSG00000012123	1112
ENSMUSG00000012126	546
ENSMUSG00000012187	43
ENSMUSG00000012211	1
ENSMUSG00000012282	0
ENSMUSG00000012296	1560
ENSMUSG00000012350	10635
ENSMUSG00000012396	32
ENSMUSG00000012405	10548
ENSMUSG00000012422	2110
ENSMUSG00000012428	2552
ENSMUSG00000012429	745
ENSMUSG00000012443	486
ENSMUSG00000012483	438
ENSMUSG00000012519	223
ENSMUSG00000012520	1
ENSMUSG00000012535	4572
ENSMUSG00000012609	784
ENSMUSG00000012640	1927
ENSMUSG00000012705	1104
ENSMUSG00000012777	2
ENSMUSG00000012819	63
ENSMUSG00000012848	16319
ENSMUSG00000012889	271
ENSMUSG00000013033	1987
ENSMUSG00000013076	11185
ENSMUSG00000013083	0
ENSMUSG00000013089	1375
ENSMUSG00000013091	0
ENSMUSG00000013150	793
ENSMUSG00000013155	372
ENSMUSG00000013158	0
ENSMUSG00000013160	6477
ENSMUSG00000013236	4931
ENSMUSG00000013275	5220
ENSMUSG00000013338	36
ENSMUSG00000013353	0
ENSMUSG00000013367	81
ENSMUSG00000013415	22
ENSMUSG00000013418	11
ENSMUSG00000013419	4279
ENSMUSG00000013465	3709
ENSMUSG00000013483	276
ENSMUSG00000013495	1425
ENSMUSG00000013523	1191
ENSMUSG00000013539	1342
ENSMUSG00000013562	0
ENSMUSG00000013584	326
ENSMUSG00000013593	15524
ENSMUSG00000013611	174
ENSMUSG00000013622	3222
ENSMUSG00000013629	1661
ENSMUSG00000013643	5
ENSMUSG00000013646	1940
ENSMUSG00000013653	0
ENSMUSG00000013662	4648
ENSMUSG00000013663	4421
ENSMUSG00000013668	0
ENSMUSG00000013698	11009
ENSMUSG00000013701	2720
ENSMUSG00000013707	445
ENSMUSG00000013736	1417
ENSMUSG00000013766	1010
ENSMUSG00000013787	6566
ENSMUSG00000013822	2370
ENSMUSG00000013833	2396
ENSMUSG00000013846	7775
ENSMUSG00000013858	6751
ENSMUSG00000013878	1187
ENSMUSG00000013921	326
ENSMUSG00000013928	29
ENSMUSG00000013936	244
ENSMUSG00000013973	2051
ENSMUSG00000013974	54
ENSMUSG00000013997	2804
ENSMUSG00000014030	0
ENSMUSG00000014039	717
ENSMUSG00000014074	1876
ENSMUSG00000014075	429
ENSMUSG00000014077	9929
ENSMUSG00000014104	0
ENSMUSG00000014158	11248
ENSMUSG00000014164	256
ENSMUSG00000014177	2473
ENSMUSG00000014195	6655
ENSMUSG00000014198	145
ENSMUSG00000014226	5471
ENSMUSG00000014232	659
ENSMUSG00000014243	217
ENSMUSG00000014245	711
ENSMUSG00000014294	2472
ENSMUSG00000014301	908
ENSMUSG00000014303	1132
ENSMUSG00000014313	11151
ENSMUSG00000014329	1455
ENSMUSG00000014349	6398
ENSMUSG00000014351	0
ENSMUSG00000014353	3361
ENSMUSG00000014355	4712
ENSMUSG00000014361	1215
ENSMUSG00000014402	4852
ENSMUSG00000014418	2032
ENSMUSG00000014426	1931
ENSMUSG00000014444	14829
ENSMUSG00000014453	115
ENSMUSG00000014470	2233
ENSMUSG00000014496	3369
ENSMUSG00000014498	4641
ENSMUSG00000014503	54
ENSMUSG00000014504	1999
ENSMUSG00000014529	0
ENSMUSG00000014542	0
ENSMUSG00000014543	29
ENSMUSG00000014547	3260
ENSMUSG00000014550	1910
ENSMUSG00000014551	1197
ENSMUSG00000014554	1729
ENSMUSG00000014592	1127
ENSMUSG00000014599	4119
ENSMUSG00000014601	2862
ENSMUSG00000014602	1548
ENSMUSG00000014603	0
ENSMUSG00000014606	7751
ENSMUSG00000014609	107
ENSMUSG00000014633	625
ENSMUSG00000014668	2011
ENSMUSG00000014686	9
ENSMUSG00000014704	158
ENSMUSG00000014725	141
ENSMUSG00000014747	12
ENSMUSG00000014748	8250
ENSMUSG00000014763	2647
ENSMUSG00000014767	1187
ENSMUSG00000014769	6537
ENSMUSG00000014771	835
ENSMUSG00000014773	626
ENSMUSG00000014776	1506
ENSMUSG00000014778	1763
ENSMUSG00000014782	10
ENSMUSG00000014786	159
ENSMUSG00000014791	4033
ENSMUSG00000014813	492
ENSMUSG00000014837	534
ENSMUSG00000014846	10111
ENSMUSG00000014850	792
ENSMUSG00000014852	23
ENSMUSG00000014856	1926
ENSMUSG00000014859	2396
ENSMUSG00000014867	13879
ENSMUSG00000014873	1190
ENSMUSG00000014905	5473
ENSMUSG00000014907	709
ENSMUSG00000014932	2879
ENSMUSG00000014956	16942
ENSMUSG00000014959	7351
ENSMUSG00000014980	878
ENSMUSG00000015001	0
ENSMUSG00000015002	5022
ENSMUSG00000015013	2818
ENSMUSG00000015016	1146
ENSMUSG00000015023	1560
ENSMUSG00000015027	14823
ENSMUSG00000015053	815
ENSMUSG00000015083	41
ENSMUSG00000015085	1133
ENSMUSG00000015087	5229
ENSMUSG00000015090	557
ENSMUSG00000015092	7016
ENSMUSG00000015093	6915
ENSMUSG00000015094	4695
ENSMUSG00000015095	3950
ENSMUSG00000015112	1532
ENSMUSG00000015120	5754
ENSMUSG00000015126	960
ENSMUSG00000015127	709
ENSMUSG00000015133	2722
ENSMUSG00000015134	3412
ENSMUSG00000015143	11507
ENSMUSG00000015149	5980
ENSMUSG00000015165	12669
ENSMUSG00000015176	2619
ENSMUSG00000015189	2757
ENSMUSG00000015202	797
ENSMUSG00000015214	2568
ENSMUSG00000015217	2563
ENSMUSG00000015222	663
ENSMUSG00000015224	835
ENSMUSG00000015242	0
ENSMUSG00000015243	5888
ENSMUSG00000015247	1522
ENSMUSG00000015289	1264
ENSMUSG00000015290	3179
ENSMUSG00000015291	9185
ENSMUSG00000015305	19926
ENSMUSG00000015312	1564
ENSMUSG00000015314	47
ENSMUSG00000015316	8
ENSMUSG00000015335	1030
ENSMUSG00000015337	866
ENSMUSG00000015340	4250
ENSMUSG00000015341	3590
ENSMUSG00000015342	621
ENSMUSG00000015354	947
ENSMUSG00000015355	510
ENSMUSG00000015357	3044
ENSMUSG00000015363	3972
ENSMUSG00000015365	0
ENSMUSG00000015377	1360
ENSMUSG00000015396	588
ENSMUSG00000015401	1
ENSMUSG00000015405	928
ENSMUSG00000015437	16
ENSMUSG00000015441	0
ENSMUSG00000015443	4
ENSMUSG00000015451	111
ENSMUSG00000015452	36908
ENSMUSG00000015461	3746
ENSMUSG00000015467	90
ENSMUSG00000015468	1060
ENSMUSG00000015474	566
ENSMUSG00000015476	425
ENSMUSG00000015478	3308
ENSMUSG00000015484	19
ENSMUSG00000015488	3202
ENSMUSG00000015501	3155
ENSMUSG00000015519	4
ENSMUSG00000015522	3835
ENSMUSG00000015533	291
ENSMUSG00000015536	1884
ENSMUSG00000015542	1058
ENSMUSG00000015568	24816
ENSMUSG00000015575	9300
ENSMUSG00000015579	10
ENSMUSG00000015597	1824
ENSMUSG00000015599	32
ENSMUSG00000015605	2316
ENSMUSG00000015619	1526
ENSMUSG00000015627	1
ENSMUSG00000015647	16651
ENSMUSG00000015652	48
ENSMUSG00000015653	246
ENSMUSG00000015656	53239
ENSMUSG00000015659	541
ENSMUSG00000015665	0
ENSMUSG00000015668	1912
ENSMUSG00000015671	5702
ENSMUSG00000015672	1106
ENSMUSG00000015697	2777
ENSMUSG00000015702	2830
ENSMUSG00000015709	872
ENSMUSG00000015711	2629
ENSMUSG00000015714	12280
ENSMUSG00000015721	0
ENSMUSG00000015733	8877
ENSMUSG00000015745	1768
ENSMUSG00000015747	1169
ENSMUSG00000015748	1312
ENSMUSG00000015749	5096
ENSMUSG00000015750	2174
ENSMUSG00000015755	6618
ENSMUSG00000015757	1970
ENSMUSG00000015759	3311
ENSMUSG00000015766	1446
ENSMUSG00000015776	3644
ENSMUSG00000015787	69
ENSMUSG00000015790	2254
ENSMUSG00000015804	2627
ENSMUSG00000015806	3853
ENSMUSG00000015812	69
ENSMUSG00000015829	2
ENSMUSG00000015837	32831
ENSMUSG00000015839	13402
ENSMUSG00000015843	488
ENSMUSG00000015846	5102
ENSMUSG00000015850	1212
ENSMUSG00000015852	1892
ENSMUSG00000015854	29
ENSMUSG00000015869	2495
ENSMUSG00000015879	17
ENSMUSG00000015880	133
ENSMUSG00000015882	963
ENSMUSG00000015889	2911
ENSMUSG00000015890	1424
ENSMUSG00000015932	21387
ENSMUSG00000015937	6235
ENSMUSG00000015942	706
ENSMUSG00000015943	724
ENSMUSG00000015944	3967
ENSMUSG00000015947	373
ENSMUSG00000015950	2300
ENSMUSG00000015957	512
ENSMUSG00000015961	4941
ENSMUSG00000015962	71
ENSMUSG00000015966	2039
ENSMUSG00000015968	785
ENSMUSG00000015970	16911
ENSMUSG00000015971	2175
ENSMUSG00000015980	479
ENSMUSG00000015981	75
ENSMUSG00000015994	3545
ENSMUSG00000016018	2837
ENSMUSG00000016024	6845
ENSMUSG00000016028	10315
ENSMUSG00000016087	718
ENSMUSG00000016128	2601
ENSMUSG00000016150	8
ENSMUSG00000016179	816
ENSMUSG00000016181	737
ENSMUSG00000016194	1246
ENSMUSG00000016200	37
ENSMUSG00000016206	675
ENSMUSG00000016239	1673
ENSMUSG00000016252	4245
ENSMUSG00000016253	1854
ENSMUSG00000016255	105
ENSMUSG00000016256	9926
ENSMUSG00000016257	2497
ENSMUSG00000016262	533
ENSMUSG00000016283	593
ENSMUSG00000016308	1781
ENSMUSG00000016319	10115
ENSMUSG00000016327	219
ENSMUSG00000016344	2716
ENSMUSG00000016346	29
ENSMUSG00000016349	12068
ENSMUSG00000016356	339
ENSMUSG00000016382	12068
ENSMUSG00000016386	202
ENSMUSG00000016409	1239
ENSMUSG00000016427	4253
ENSMUSG00000016458	12
ENSMUSG00000016477	972
ENSMUSG00000016481	4298
ENSMUSG00000016487	3317
ENSMUSG00000016493	340
ENSMUSG00000016494	9916
ENSMUSG00000016495	1546
ENSMUSG00000016496	548
ENSMUSG00000016498	29
ENSMUSG00000016503	2020
ENSMUSG00000016510	1354
ENSMUSG00000016520	1803
ENSMUSG00000016524	0
ENSMUSG00000016526	536
ENSMUSG00000016528	9189
ENSMUSG00000016529	6
ENSMUSG00000016534	25740
ENSMUSG00000016541	5702
ENSMUSG00000016552	899
ENSMUSG00000016554	6037
ENSMUSG00000016559	25223
ENSMUSG00000016619	2370
ENSMUSG00000016624	149
ENSMUSG00000016626	1
ENSMUSG00000016637	748
ENSMUSG00000016664	6882
ENSMUSG00000016756	808
ENSMUSG00000016757	1152
ENSMUSG00000016758	287
ENSMUSG00000016763	76
ENSMUSG00000016831	4168
ENSMUSG00000016833	916
ENSMUSG00000016918	1705
ENSMUSG00000016921	12290
ENSMUSG00000016933	4952
ENSMUSG00000016940	1747
ENSMUSG00000016942	15
ENSMUSG00000016946	1598
ENSMUSG00000016982	0
ENSMUSG00000016984	572
ENSMUSG00000016995	465
ENSMUSG00000016998	0
ENSMUSG00000017000	0
ENSMUSG00000017002	21014
ENSMUSG00000017003	0
ENSMUSG00000017004	0
ENSMUSG00000017007	41
ENSMUSG00000017009	21688
ENSMUSG00000017049	0
ENSMUSG00000017057	3771
ENSMUSG00000017064	0
ENSMUSG00000017119	9681
ENSMUSG00000017132	3308
ENSMUSG00000017144	1253
ENSMUSG00000017146	148
ENSMUSG00000017165	0
ENSMUSG00000017167	377
ENSMUSG00000017176	1648
ENSMUSG00000017188	1937
ENSMUSG00000017195	45
ENSMUSG00000017204	3731
ENSMUSG00000017210	3953
ENSMUSG00000017211	1
ENSMUSG00000017221	5569
ENSMUSG00000017264	2945
ENSMUSG00000017286	3321
ENSMUSG00000017288	2501
ENSMUSG00000017291	6853
ENSMUSG00000017299	1107
ENSMUSG00000017300	56781
ENSMUSG00000017307	1223
ENSMUSG00000017309	2250
ENSMUSG00000017310	0
ENSMUSG00000017311	0
ENSMUSG00000017314	1316
ENSMUSG00000017316	0
ENSMUSG00000017344	358
ENSMUSG00000017376	1794
ENSMUSG00000017386	1348
ENSMUSG00000017390	273
ENSMUSG00000017400	334
ENSMUSG00000017404	23306
ENSMUSG00000017405	842
ENSMUSG00000017412	182
ENSMUSG00000017417	354
ENSMUSG00000017418	2054
ENSMUSG00000017421	8832
ENSMUSG00000017428	4798
ENSMUSG00000017446	4333
ENSMUSG00000017453	4
ENSMUSG00000017466	21133
ENSMUSG00000017478	3542
ENSMUSG00000017485	6607
ENSMUSG00000017491	287
ENSMUSG00000017493	10033
ENSMUSG00000017499	132
ENSMUSG00000017548	2845
ENSMUSG00000017550	284
ENSMUSG00000017561	1643
ENSMUSG00000017588	0
ENSMUSG00000017607	670
ENSMUSG00000017615	6262
ENSMUSG00000017631	3526
ENSMUSG00000017639	1983
ENSMUSG00000017652	1119
ENSMUSG00000017664	2080
ENSMUSG00000017667	421
ENSMUSG00000017670	4996
ENSMUSG00000017677	3763
ENSMUSG00000017679	2024
ENSMUSG00000017686	3039
ENSMUSG00000017688	2
ENSMUSG00000017692	786
ENSMUSG00000017697	13974
ENSMUSG00000017707	26729
ENSMUSG00000017713	625
ENSMUSG00000017715	3403
ENSMUSG00000017716	238
ENSMUSG00000017718	249
ENSMUSG00000017720	0
ENSMUSG00000017721	3535
ENSMUSG00000017723	14178
ENSMUSG00000017724	133
ENSMUSG00000017733	0
ENSMUSG00000017734	802
ENSMUSG00000017737	162
ENSMUSG00000017740	355
ENSMUSG00000017747	1256
ENSMUSG00000017754	4697
ENSMUSG00000017756	5047
ENSMUSG00000017760	28166
ENSMUSG00000017764	1126
ENSMUSG00000017765	3023
ENSMUSG00000017767	5
ENSMUSG00000017774	10676
ENSMUSG00000017776	6831
ENSMUSG00000017778	6048
ENSMUSG00000017781	9109
ENSMUSG00000017801	2128
ENSMUSG00000017802	4034
ENSMUSG00000017817	4628
ENSMUSG00000017830	495
ENSMUSG00000017831	4651
ENSMUSG00000017832	1
ENSMUSG00000017837	2269
ENSMUSG00000017843	6641
ENSMUSG00000017858	2133
ENSMUSG00000017861	124
ENSMUSG00000017868	0
ENSMUSG00000017897	3218
ENSMUSG00000017922	0
ENSMUSG00000017929	2518
ENSMUSG00000017943	7
ENSMUSG00000017950	0
ENSMUSG00000017969	411
ENSMUSG00000017978	1844
ENSMUSG00000017999	2119
ENSMUSG00000018001	1837
ENSMUSG00000018008	2697
ENSMUSG00000018012	631
ENSMUSG00000018040	4162
ENSMUSG00000018042	15640
ENSMUSG00000018068	1687
ENSMUSG00000018076	2946
ENSMUSG00000018102	2791
ENSMUSG00000018126	67
ENSMUSG00000018143	2035
ENSMUSG00000018160	3673
ENSMUSG00000018166	6654
ENSMUSG00000018167	2159
ENSMUSG00000018168	383
ENSMUSG00000018169	455
ENSMUSG00000018171	10472
ENSMUSG00000018189	1196
ENSMUSG00000018196	1734
ENSMUSG00000018199	3086
ENSMUSG00000018209	4137
ENSMUSG00000018211	0
ENSMUSG00000018217	7977
ENSMUSG00000018238	28
ENSMUSG00000018239	468
ENSMUSG00000018259	0
ENSMUSG00000018263	1
ENSMUSG00000018286	7455
ENSMUSG00000018287	3283
ENSMUSG00000018293	16457
ENSMUSG00000018322	3804
ENSMUSG00000018326	11532
ENSMUSG00000018334	2538
ENSMUSG00000018339	15327
ENSMUSG00000018340	28955
ENSMUSG00000018341	29
ENSMUSG00000018347	795
ENSMUSG00000018362	1983
ENSMUSG00000018363	3672
