,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SLC15A3,173.57588,1.623210902,0.249805819,6.497890682,8.15E-11,9.23E-09
2300002M23RIK,181.1388861,7.06583837,1.088546441,6.491076637,8.52E-11,9.60E-09
MKI67,236.4360905,1.685797168,0.259759594,6.489836019,8.59E-11,9.61E-09
SCN5A,111.550264,2.844113741,0.438293498,6.489062135,8.64E-11,9.61E-09
CD300LB,68.44907578,1.735511664,0.267901509,6.478170545,9.28E-11,1.03E-08
GM8206,28.15468885,4.45605276,0.68822264,6.474725617,9.50E-11,1.04E-08
DISP2,47.50168048,-2.308454837,0.357811113,-6.451601853,1.11E-10,1.21E-08
TYROBP,506.5513837,1.588844179,0.246679862,6.440915622,1.19E-10,1.29E-08
GM3248,29.55647336,3.474879463,0.539609478,6.439619024,1.20E-10,1.29E-08
GM49542,31.55295837,-2.987954746,0.465900361,-6.413291334,1.42E-10,1.53E-08
KRTDAP,1108.76816,10.26847736,1.604038738,6.401639261,1.54E-10,1.64E-08
MGAT5B,20.95516674,-3.995253393,0.624610492,-6.396391744,1.59E-10,1.69E-08
CROCC,284.9081426,-1.483696196,0.232061386,-6.393550536,1.62E-10,1.71E-08
PCK1,2029.306681,-2.036980338,0.31892097,-6.387100658,1.69E-10,1.77E-08
CCL3,50.23910058,3.797504622,0.594642483,6.386197981,1.70E-10,1.77E-08
HLF,255.7148012,-1.533572612,0.240569173,-6.374767765,1.83E-10,1.90E-08
GM3739,27.58700848,3.484755455,0.547163891,6.368759908,1.91E-10,1.97E-08
ITGB2,767.6850871,1.691870133,0.266110141,6.357781501,2.05E-10,2.10E-08
INSRR,100.4248338,-3.212090376,0.505413435,-6.355371964,2.08E-10,2.12E-08
CCL9,734.0981784,1.897348416,0.298706791,6.351875733,2.13E-10,2.16E-08
FAM171A2,721.5719333,1.093162884,0.172322086,6.343718964,2.24E-10,2.26E-08
CACNB2,75.13711551,1.625970373,0.256444441,6.340439144,2.29E-10,2.30E-08
CCKAR,46.77328174,-4.049992769,0.639884834,-6.329252634,2.46E-10,2.46E-08
LSR,1519.45474,0.894358493,0.141537704,6.318870987,2.63E-10,2.62E-08
FAM184A,123.4876159,-2.106220608,0.333546966,-6.314614798,2.71E-10,2.67E-08
VMP1,2608.313207,0.795458113,0.126412712,6.29254844,3.12E-10,3.03E-08
CTSS,2918.684726,1.538923401,0.244502392,6.294103666,3.09E-10,3.03E-08
GM42047,1207.356137,1.568916953,0.24929811,6.293336735,3.11E-10,3.03E-08
ASCL1,114.8365626,-2.911000907,0.463270747,-6.283584554,3.31E-10,3.20E-08
AMIGO1,1053.657482,-0.676789166,0.10776798,-6.280057993,3.38E-10,3.25E-08
SYK,400.4014944,1.014730836,0.161972608,6.26482989,3.73E-10,3.57E-08
TUBB6,747.9468125,1.471775472,0.235067163,6.261084929,3.82E-10,3.64E-08
FEZF2,80.09260376,4.125426044,0.659495118,6.255430753,3.96E-10,3.75E-08
GM15987,20.83184579,3.348149138,0.53630535,6.242990372,4.29E-10,4.04E-08
CAPG,2450.003155,1.288126512,0.206550048,6.236389304,4.48E-10,4.20E-08
SLC6A4,45.06488558,3.538602445,0.568215324,6.227573062,4.74E-10,4.42E-08
SINHCAF,182.8232172,1.274136003,0.205236138,6.208146443,5.36E-10,4.97E-08
CDCA7L,1505.84832,1.376314269,0.221834802,6.204230618,5.50E-10,5.07E-08
ANXA2,8539.177746,1.195232028,0.192748959,6.200977881,5.61E-10,5.15E-08
ECT2L,22.61455332,-3.728783375,0.601531124,-6.198820349,5.69E-10,5.20E-08
CCR1,79.80711404,2.387850082,0.38589545,6.187816109,6.10E-10,5.55E-08
GM5796,19.23869664,6.014818654,0.97284241,6.182726607,6.30E-10,5.70E-08
SRGN,630.3287043,0.862298201,0.139709302,6.172088675,6.74E-10,6.07E-08
SEMA3A,133.1952359,2.31565768,0.376905169,6.143873497,8.05E-10,7.21E-08
S100A6,2074.298551,1.53376389,0.250222088,6.129610303,8.81E-10,7.85E-08
PLAT,583.0996793,1.372316386,0.223963936,6.127398944,8.93E-10,7.92E-08
PLB1,125.4300278,1.871207742,0.306648067,6.102134485,1.05E-09,9.24E-08
MYO1G,226.780509,1.250199677,0.205006506,6.098341477,1.07E-09,9.42E-08
PNOC,78.3220051,-3.605782905,0.592513942,-6.085566342,1.16E-09,1.02E-07
SFN,1134.620633,1.801940839,0.296155146,6.084448861,1.17E-09,1.02E-07
GM3411,19.42501857,4.735635013,0.779270601,6.077009714,1.22E-09,1.06E-07
KRT18,3498.807614,1.155600592,0.190215713,6.075211011,1.24E-09,1.07E-07
HOXB5,63.57029183,1.962444534,0.324353333,6.050329485,1.45E-09,1.23E-07
PCSK1N,58.89800017,-2.64997153,0.437960809,-6.050704714,1.44E-09,1.23E-07
IFI44,181.2140318,1.511839769,0.250038834,6.046419839,1.48E-09,1.26E-07
TRIM67,61.3477991,-2.578415682,0.42684169,-6.040683799,1.53E-09,1.30E-07
HDDC3,262.9263226,0.944853235,0.156775129,6.026805657,1.67E-09,1.41E-07
TNFSF8,23.5035975,2.74162305,0.456141225,6.010469785,1.85E-09,1.55E-07
SLPI,964.2751332,8.389454951,1.396712193,6.006573861,1.89E-09,1.58E-07
GM29260,89.59653667,1.603328164,0.267184894,6.000818919,1.96E-09,1.63E-07
C3AR1,312.5948024,1.304900356,0.217531287,5.998678976,1.99E-09,1.65E-07
OSGIN2,431.2673869,1.273179995,0.212281995,5.997588224,2.00E-09,1.65E-07
CORO1C,1649.600654,0.849530607,0.142095157,5.978603548,2.25E-09,1.84E-07
GRIK3,34.6539546,-2.622955608,0.439641769,-5.966120134,2.43E-09,1.98E-07
RPL41,4267.72706,0.905772471,0.15186709,5.964244589,2.46E-09,2.00E-07
TNFSF11,49.50887243,2.887969281,0.484687123,5.958419655,2.55E-09,2.06E-07
RBP7,111.4455203,1.823543586,0.306142703,5.956514946,2.58E-09,2.07E-07
DNER,85.36584787,-3.318296626,0.557088928,-5.95649359,2.58E-09,2.07E-07
AQP6,114.9941483,-1.64876224,0.276976943,-5.952705742,2.64E-09,2.11E-07
TAGLN2,6800.557029,0.936643565,0.157392878,5.950990791,2.67E-09,2.12E-07
CD24A,42275.18291,0.702797435,0.118242901,5.94367553,2.79E-09,2.21E-07
MAP6D1,28.27975111,2.78856185,0.46929925,5.941969543,2.82E-09,2.22E-07
TGTP1,1147.256275,1.359170535,0.228950506,5.936525579,2.91E-09,2.28E-07
PTGS2,87.76865067,2.599283928,0.438580662,5.926581253,3.09E-09,2.42E-07
OLFM1,359.5306378,1.134029614,0.191797365,5.912644388,3.37E-09,2.62E-07
LGI3,232.7510934,-1.568450928,0.265820032,-5.900424123,3.63E-09,2.81E-07
SYT9,62.3578502,-1.865068836,0.316230903,-5.897807004,3.68E-09,2.84E-07
TLR13,114.9617841,1.50109321,0.254562312,5.896761372,3.71E-09,2.85E-07
ASPRV1,1866.913864,8.800117724,1.493032365,5.894123885,3.77E-09,2.88E-07
CEACAM19,216.2618016,1.532613998,0.260112872,5.89211132,3.81E-09,2.91E-07
ITGA4,1036.834031,1.122350546,0.191020267,5.875557422,4.21E-09,3.20E-07
KLRG2,185.6264451,1.747849112,0.297901502,5.867204771,4.43E-09,3.35E-07
ABCC8,56.55006381,-2.484976906,0.424415487,-5.855057086,4.77E-09,3.59E-07
SCG2,2405.193993,-3.271456276,0.559701303,-5.845003854,5.07E-09,3.80E-07
DAPL1,112.6620706,2.965742762,0.507616899,5.842482333,5.14E-09,3.82E-07
B3GNT7,120.4206941,2.632207612,0.450480171,5.843115368,5.12E-09,3.82E-07
CELF3,53.36668726,-2.267715592,0.388209717,-5.841470449,5.17E-09,3.83E-07
KRT78,666.1525097,10.14257814,1.737777906,5.836521518,5.33E-09,3.93E-07
BSG,14960.82277,0.812268143,0.139238911,5.833628969,5.42E-09,3.97E-07
MPEG1,1985.075889,1.034968594,0.177408503,5.833816176,5.42E-09,3.97E-07
PLAUR,131.5383182,2.001956323,0.343361454,5.830463205,5.53E-09,4.02E-07
D630045J12RIK,348.3487016,-1.792280517,0.307413548,-5.830193655,5.54E-09,4.02E-07
GCNT4,30.29319758,2.967581001,0.511108522,5.806166149,6.39E-09,4.62E-07
GM2897,38.53490357,2.70249395,0.466891938,5.78826433,7.11E-09,5.12E-07
KRT19,3255.953818,1.31949434,0.228142094,5.783651389,7.31E-09,5.24E-07
S100G,38.79046102,4.150821206,0.717969705,5.781331961,7.41E-09,5.30E-07
SOCS3,327.7132449,1.047058065,0.181338074,5.774066305,7.74E-09,5.51E-07
MPZL3,565.7241943,1.01019646,0.1750886,5.769630115,7.94E-09,5.63E-07
TGM1,380.3786537,2.100225455,0.364314141,5.764874916,8.17E-09,5.77E-07
GREM1,316.9843642,2.40629823,0.418857143,5.744913923,9.20E-09,6.47E-07
UCP2,4688.429528,1.055638586,0.183897116,5.740375977,9.45E-09,6.62E-07
RASGRP3,1051.404005,1.02244007,0.178268507,5.735393691,9.73E-09,6.79E-07
GM3667,23.76973581,4.553333595,0.794342163,5.732206857,9.91E-09,6.90E-07
ABAT,282.3240789,-0.895991561,0.156567512,-5.722716998,1.05E-08,7.26E-07
EREG,26.31995597,4.733139051,0.827814512,5.717632373,1.08E-08,7.46E-07
SV2A,117.5003257,-1.534787377,0.268608297,-5.713849472,1.10E-08,7.60E-07
PCSK1,177.6212315,-2.271749416,0.397733823,-5.711733029,1.12E-08,7.66E-07
GM3752,13.60079395,6.081004455,1.066364137,5.702559045,1.18E-08,8.06E-07
CRISPLD2,651.5922676,-1.096171852,0.192269556,-5.701224241,1.19E-08,8.09E-07
CRIP1,3097.697777,1.226804828,0.215293607,5.69828732,1.21E-08,8.20E-07
MSR1,148.5875235,2.026895685,0.356951278,5.678353907,1.36E-08,9.15E-07
GCNT3,68.99300369,3.316286175,0.584019968,5.678378068,1.36E-08,9.15E-07
CTSK,416.1477621,1.351082036,0.238064803,5.675270011,1.38E-08,9.28E-07
CD53,377.6547006,1.188471844,0.209575258,5.670859507,1.42E-08,9.45E-07
GM2956,13.96241047,6.030217389,1.063293241,5.671264667,1.42E-08,9.45E-07
ACTN1,2761.268167,0.956319254,0.168716508,5.668202039,1.44E-08,9.57E-07
NAPSA,5092.898401,1.479379677,0.261987022,5.646767027,1.63E-08,1.08E-06
IFFO2,555.5704099,1.008815415,0.179119092,5.632093159,1.78E-08,1.17E-06
LY6I,51.31611594,4.840591249,0.860407611,5.625927978,1.85E-08,1.21E-06
ISM2,75.02488781,-1.951906818,0.347354072,-5.619357816,1.92E-08,1.25E-06
TBC1D2,287.5441222,1.36512872,0.243109543,5.615282325,1.96E-08,1.28E-06
PHETA1,605.1463835,0.937045806,0.166926764,5.613514474,1.98E-08,1.29E-06
MXRA7,481.9723996,0.721029446,0.128462316,5.612770111,1.99E-08,1.29E-06
GJB4,243.5558782,1.543173598,0.275051469,5.610490294,2.02E-08,1.30E-06
GLB1L2,511.9643217,-1.27832883,0.228036115,-5.605817429,2.07E-08,1.33E-06
PRSS33,13.9979904,6.507302656,1.163108449,5.594751428,2.21E-08,1.41E-06
EAR2,118.6438269,1.841646369,0.329238351,5.593656878,2.22E-08,1.42E-06
RACGAP1,106.2381364,1.579753882,0.282977107,5.582620799,2.37E-08,1.51E-06
NPTX1,3912.292271,1.59561389,0.285905837,5.580907019,2.39E-08,1.52E-06
PSAP,34882.31825,0.839731564,0.150773593,5.56948697,2.55E-08,1.61E-06
LBP,1045.871713,1.286891445,0.231442348,5.56031105,2.69E-08,1.69E-06
B4GALT6,435.78174,1.35503281,0.243748322,5.559147245,2.71E-08,1.70E-06
CLDN3,2542.300867,0.823854854,0.148249373,5.557223177,2.74E-08,1.71E-06
INVS,856.3360401,1.55467029,0.279975518,5.552879408,2.81E-08,1.75E-06
APOE,11866.30691,1.071907041,0.193065966,5.552024864,2.82E-08,1.75E-06
SLC5A8,1180.571804,-1.182457192,0.213220261,-5.54570747,2.93E-08,1.81E-06
OLR1,33.4756933,2.897368982,0.524279715,5.526380092,3.27E-08,2.01E-06
PRELID2,88.88938359,1.548839059,0.280400526,5.523666736,3.32E-08,2.04E-06
TMEM40,130.9285716,2.204218965,0.400150547,5.508474195,3.62E-08,2.22E-06
TOP2A,155.2147238,1.595438429,0.289880995,5.503770361,3.72E-08,2.27E-06
FAM178B,111.7022796,1.277505822,0.232238347,5.50083928,3.78E-08,2.30E-06
LGMN,2317.776307,0.724394794,0.132044955,5.485971002,4.11E-08,2.49E-06
CALCA,12365.98395,-3.156850901,0.575472835,-5.485664503,4.12E-08,2.49E-06
LAD1,460.0236612,1.886346506,0.343902491,5.485120215,4.13E-08,2.49E-06
TMPRSS13,525.1169789,1.147793937,0.209345546,5.482772196,4.19E-08,2.51E-06
CPM,333.9976137,2.019679404,0.368488431,5.480984564,4.23E-08,2.52E-06
TACSTD2,1377.645908,1.447116823,0.264003634,5.481427674,4.22E-08,2.52E-06
PHLDB2,1129.692912,1.39336263,0.254305758,5.479084085,4.28E-08,2.54E-06
SERPINB7,30.50606745,4.695703133,0.857070288,5.478784181,4.28E-08,2.54E-06
GIPR,21.60917583,-2.527753753,0.461441,-5.477956561,4.30E-08,2.54E-06
THBS3,1084.98961,1.573933204,0.288139334,5.462403135,4.70E-08,2.76E-06
CCL12,29.90400286,2.582177009,0.473167077,5.457220369,4.84E-08,2.84E-06
GBP2,666.0688027,0.851996815,0.15639002,5.447897605,5.10E-08,2.98E-06
LURAP1L,371.69078,1.052134167,0.193150162,5.447234207,5.12E-08,2.98E-06
LAMTOR3-PS,14.8250243,4.81948909,0.885150602,5.444823829,5.19E-08,3.01E-06
GFRA1,113.5915378,-1.619620979,0.297627348,-5.441774717,5.28E-08,3.06E-06
SLC22A15,203.9490941,1.108080547,0.203662354,5.440772553,5.31E-08,3.06E-06
PPARGC1B,125.6075116,-1.29021473,0.237335006,-5.436259716,5.44E-08,3.13E-06
C1QB,1930.271868,1.357675173,0.250097752,5.428578074,5.68E-08,3.26E-06
CTTNBP2NL,785.370428,0.834892779,0.154551085,5.402050594,6.59E-08,3.77E-06
FCGR3,527.6256345,1.213820734,0.224747683,5.400815337,6.63E-08,3.78E-06
SDF4,5892.272987,0.583565759,0.108098673,5.398454424,6.72E-08,3.82E-06
ST8SIA6,616.0110442,1.911565607,0.354295969,5.395391914,6.84E-08,3.88E-06
NAAA,1006.386221,0.877810561,0.162727304,5.394365541,6.88E-08,3.89E-06
S100A10,2117.017336,1.154590707,0.214121302,5.392227181,6.96E-08,3.92E-06
SNHG11,823.0297298,-1.291062725,0.239566542,-5.38916126,7.08E-08,3.98E-06
KCNJ4,13.55458393,-3.802353792,0.706067876,-5.3852525,7.23E-08,4.05E-06
INHA,94.48348123,-1.380088659,0.25644503,-5.38161594,7.38E-08,4.12E-06
FV1,58.90627523,-1.458779948,0.271094227,-5.381080835,7.40E-08,4.12E-06
SNAP25,58.55891165,-2.838291219,0.527894801,-5.376622788,7.59E-08,4.21E-06
GUSB,1084.732618,0.722170565,0.134453751,5.371144777,7.82E-08,4.33E-06
SLC12A8,182.7364794,-1.245495978,0.23204669,-5.367436956,7.99E-08,4.40E-06
SHISAL1,103.916178,-1.919137217,0.358586271,-5.351953973,8.70E-08,4.78E-06
TRAK2,2502.735211,-0.532391518,0.099513042,-5.349967256,8.80E-08,4.82E-06
PLOD2,944.2395378,0.724067398,0.135632107,5.338466033,9.37E-08,5.12E-06
IL4I1,147.0555147,1.901452897,0.356205449,5.338079192,9.39E-08,5.12E-06
RPS14,5454.858396,1.025656986,0.192255443,5.334865802,9.56E-08,5.19E-06
KCTD12,3105.939474,1.170175775,0.219506636,5.330935758,9.77E-08,5.29E-06
FABP5,1133.975293,3.16119252,0.593407062,5.327190597,9.97E-08,5.37E-06
FMO5,547.9496343,-0.649371824,0.121892098,-5.327431689,9.96E-08,5.37E-06
CSF2RB,337.144347,1.566818939,0.294387448,5.322302115,1.02E-07,5.50E-06
GSTZ1,1316.272902,-0.624358422,0.117382663,-5.319000321,1.04E-07,5.59E-06
IL1RAP,585.5494993,0.858251452,0.16143769,5.316301632,1.06E-07,5.65E-06
PKP1,641.5140516,5.567074826,1.047918309,5.312508409,1.08E-07,5.76E-06
LY6D,240.7598899,5.461349342,1.028546454,5.309774119,1.10E-07,5.83E-06
MOXD1,3740.747715,1.977233307,0.372629526,5.30616382,1.12E-07,5.92E-06
INSM1,30.89734346,-2.843299812,0.536257193,-5.302119675,1.14E-07,6.04E-06
FCGR2B,535.7814519,1.175766681,0.222012323,5.295952332,1.18E-07,6.23E-06
MS4A7,304.9215432,1.263998239,0.238800167,5.293121264,1.20E-07,6.31E-06
MS4A6D,140.7623686,1.922531595,0.363805288,5.284507007,1.26E-07,6.59E-06
BCL2A1A,38.54245454,2.293200145,0.434209449,5.281322533,1.28E-07,6.69E-06
KRT80,828.2240008,1.560313395,0.295586897,5.278696083,1.30E-07,6.77E-06
TRIM30A,308.9506835,1.050897917,0.19910375,5.27814226,1.31E-07,6.77E-06
ARHGAP11A,400.959104,1.129638192,0.214301118,5.271265975,1.35E-07,7.01E-06
CSRP1,12724.8832,0.964211661,0.183128754,5.265211719,1.40E-07,7.20E-06
LAMB3,3781.766753,0.855097847,0.162389643,5.265716667,1.40E-07,7.20E-06
